filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2
NOAP258.COB ; 1970 ; 1243 ; 571 ; 236; 191 ; 169 ; 173; 82
NOAP261.COB ; 1506 ; 1062 ; 462 ; 179; 283 ; 301 ; 255; 142
NOAP269.COB ; 1108 ; 761 ; 337 ; 95; 100 ; 90 ; 88; 54
NOAP270.COB ; 697 ; 440 ; 135 ; 42; 68 ; 50 ; 64; 30
NOAP300.COB ; 2263 ; 1502 ; 662 ; 294; 119 ; 88 ; 117; 49
NOAP301.COB ; 762 ; 588 ; 191 ; 72; 35 ; 34 ; 33; 20
NOAP302.COB ; 724 ; 569 ; 179 ; 69; 27 ; 30 ; 25; 18
NOAP303.COB ; 724 ; 569 ; 179 ; 69; 27 ; 30 ; 25; 18
NOAP304.COB ; 10350 ; 8677 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP305.COB ; 984 ; 713 ; 178 ; 58; 69 ; 59 ; 67; 38
NOAP306.COB ; 645 ; 397 ; 125 ; 38; 25 ; 12 ; 21; 6
NOAP307.COB ; 596 ; 347 ; 100 ; 29; 73 ; 52 ; 73; 27
NOAP308.COB ; 578 ; 331 ; 92 ; 27; 66 ; 49 ; 66; 25
NOAP309.COB ; 1239 ; 746 ; 373 ; 182; 148 ; 156 ; 146; 105
NOAP311.COB ; 1021 ; 709 ; 188 ; 70; 152 ; 131 ; 142; 66
NOAP312.COB ; 853 ; 399 ; 102 ; 33; 85 ; 75 ; 83; 32
NOAP313.COB ; 1000 ; 604 ; 191 ; 62; 29 ; 15 ; 23; 7
NOAP314.COB ; 3148 ; 1754 ; 745 ; 386; 27 ; 29 ; 25; 17
NOAP315.COB ; 1270 ; 722 ; 245 ; 99; 33 ; 17 ; 27; 9
NOAP316.COB ; 941 ; 461 ; 150 ; 46; 29 ; 15 ; 23; 7
NOAP317.COB ; 1709 ; 1009 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP318.COB ; 1514 ; 900 ; 403 ; 187; 79 ; 74 ; 77; 46
NOAP340.COB ; 1311 ; 938 ; 335 ; 161; 134 ; 141 ; 126; 73
NOAP400.COB ; 5635 ; 4907 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP402.COB ; 6726 ; 6052 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP403.COB ; 5499 ; 3665 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP413.COB ; 1422 ; 754 ; 369 ; 81; 29 ; 38 ; 27; 24
NOAP414.COB ; 2170 ; 1400 ; 507 ; 221; 29 ; 34 ; 27; 20
NOAP418.COB ; 1379 ; 1151 ; 427 ; 200; 29 ; 46 ; 27; 19
NOAP430.COB ; 1075 ; 759 ; 190 ; 77; 145 ; 128 ; 140; 68
NOAP431.COB ; 898 ; 607 ; 160 ; 58; 49 ; 51 ; 43; 31
NOAP434.COB ; 801 ; 525 ; 190 ; 63; 32 ; 29 ; 26; 16
NOAP435.COB ; 771 ; 620 ; 189 ; 86; 45 ; 47 ; 39; 27
NOAP436.COB ; 1147 ; 698 ; 212 ; 94; 127 ; 135 ; 121; 68
NOAP437.COB ; 2493 ; 1442 ; 528 ; 350; 106 ; 120 ; 102; 77
NOAP438.COB ; 1176 ; 824 ; 262 ; 125; 112 ; 112 ; 102; 63
NOAP450.COB ; 3255 ; 1583 ; 705 ; 401; 498 ; 582 ; 488; 338
NOAP452.COB ; 606 ; 366 ; 101 ; 22; 46 ; 25 ; 44; 17
NOAP503.COB ; 1243 ; 514 ; 215 ; 54; 113 ; 100 ; 111; 53
NOAP504.COB ; 789 ; 499 ; 203 ; 81; 47 ; 31 ; 41; 21
NOAP505.COB ; 927 ; 582 ; 143 ; 68; 120 ; 111 ; 120; 63
NOAP561.COB ; 4627 ; 3183 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP563.COB ; 3021 ; 1561 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP585.COB ; 1191 ; 899 ; 368 ; 146; 195 ; 217 ; 179; 104
NOAP586.COB ; 994 ; 688 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP587.COB ; 1121 ; 811 ; 321 ; 138; 135 ; 140 ; 119; 69
NOAP701.COB ; 2625 ; 1703 ; 697 ; 331; 35 ; 35 ; 33; 20
NOAP702.COB ; 1598 ; 1170 ; 390 ; 112; 27 ; 29 ; 25; 17
NOAP703.COB ; 1423 ; 987 ; 348 ; 121; 60 ; 52 ; 58; 32
NOAP704.COB ; 1600 ; 1138 ; 384 ; 174; 54 ; 49 ; 52; 28
NOAP705.COB ; 1778 ; 1204 ; 490 ; 188; 96 ; 79 ; 94; 46
NOAP706.COB ; 1537 ; 1141 ; 391 ; 162; 68 ; 57 ; 66; 34
NOAP707.COB ; 2357 ; 1725 ; 673 ; 303; 35 ; 34 ; 33; 20
NOAP708.COB ; 2083 ; 1384 ; 499 ; 236; 35 ; 34 ; 33; 20
NOAP709.COB ; 1226 ; 771 ; 285 ; 107; 46 ; 42 ; 44; 26
NOAP710.COB ; 1532 ; 1036 ; 376 ; 151; 27 ; 30 ; 25; 18
NOAP711.COB ; 1492 ; 1004 ; 365 ; 151; 27 ; 31 ; 25; 17
NOAP712.COB ; 1114 ; 854 ; 294 ; 107; 27 ; 30 ; 25; 18
NOAP713.COB ; 1370 ; 992 ; 374 ; 152; 27 ; 29 ; 25; 17
NOAP714.COB ; 1559 ; 1187 ; 476 ; 218; 27 ; 29 ; 25; 17
NOAP715.COB ; 1521 ; 1158 ; 441 ; 193; 27 ; 30 ; 25; 18
NOAP716.COB ; 1771 ; 1303 ; 475 ; 218; 35 ; 35 ; 33; 21
NOAP717.COB ; 950 ; 659 ; 237 ; 79; 46 ; 42 ; 44; 26
NOAP718.COB ; 959 ; 696 ; 249 ; 86; 46 ; 42 ; 44; 26
NOAP719.COB ; 1438 ; 1100 ; 394 ; 168; 27 ; 30 ; 25; 18
NOAP720.COB ; 2050 ; 1296 ; 506 ; 246; 65 ; 69 ; 63; 41
NOAP721.COB ; 1511 ; 1017 ; 391 ; 155; 35 ; 34 ; 33; 20
NOAP722.COB ; 2821 ; 1844 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP723.COB ; 3133 ; 2181 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP724.COB ; 2243 ; 1613 ; 655 ; 268; 27 ; 39 ; 25; 18
NOAP725.COB ; 1716 ; 1201 ; 550 ; 244; 35 ; 34 ; 33; 20
NOAP726.COB ; 1796 ; 1056 ; 401 ; 135; 27 ; 36 ; 25; 19
NOAP727.COB ; 1367 ; 913 ; 397 ; 151; 27 ; 29 ; 25; 17
NOAP728.COB ; 1476 ; 1057 ; 475 ; 190; 27 ; 29 ; 25; 17
NOAP729.COB ; 2734 ; 1896 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP730.COB ; 4026 ; 2267 ; 1085 ; 634; 27 ; 29 ; 25; 17
NOAP731.COB ; 1919 ; 1051 ; 340 ; 119; 27 ; 31 ; 25; 17
NOAP732.COB ; 1546 ; 955 ; 356 ; 125; 27 ; 33 ; 25; 18
NOAP733.COB ; 2219 ; 1028 ; 371 ; 136; 27 ; 33 ; 25; 18
NOAP734.COB ; 1623 ; 1017 ; 395 ; 142; 27 ; 35 ; 25; 19
NOAP736.COB ; 2376 ; 1600 ; 719 ; 365; 35 ; 33 ; 33; 19
NOAP740.COB ; 3352 ; 2040 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP741.COB ; 2285 ; 1692 ; 720 ; 406; 27 ; 32 ; 25; 18
NOAP742.COB ; 1740 ; 1417 ; 611 ; 328; 27 ; 32 ; 25; 18
NOAP743.COB ; 2381 ; 1813 ; 768 ; 458; 27 ; 34 ; 25; 19
NOAP744.COB ; 2243 ; 1715 ; 718 ; 400; 27 ; 36 ; 25; 20
NOAP745.COB ; 3514 ; 2883 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP746.COB ; 2627 ; 2020 ; 844 ; 453; 27 ; 44 ; 25; 24
NOAP747.COB ; 3451 ; 2726 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP748.COB ; 2407 ; 1937 ; 841 ; 439; 27 ; 42 ; 25; 23
NOAP749.COB ; 2897 ; 2426 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP750.COB ; 3343 ; 2726 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP751.COB ; 2215 ; 1692 ; 739 ; 354; 27 ; 40 ; 25; 22
NOAP752.COB ; 1374 ; 915 ; 271 ; 118; 26 ; 26 ; 20; 14
NOAP753.COB ; 1173 ; 813 ; 349 ; 137; 27 ; 30 ; 25; 17
NOAP754.COB ; 894 ; 679 ; 267 ; 97; 27 ; 31 ; 25; 19
NOAP771.COB ; 2345 ; 1937 ; 710 ; 305; 29 ; 38 ; 25; 18
NOAP772.COB ; 954 ; 719 ; 253 ; 91; 93 ; 85 ; 85; 51
NOAP773.COB ; 708 ; 521 ; 188 ; 58; 31 ; 15 ; 25; 7
NOAP775.COB ; 1312 ; 998 ; 365 ; 164; 28 ; 29 ; 26; 17
NOAP777.COB ; 680 ; 425 ; 128 ; 45; 47 ; 42 ; 43; 25
NOAP801.COB ; 876 ; 473 ; 160 ; 51; 83 ; 54 ; 79; 32
NOAP849.COB ; 730 ; 615 ; 216 ; 64; 33 ; 15 ; 27; 7
NOAP850.COB ; 1219 ; 789 ; 314 ; 156; 75 ; 67 ; 69; 43
NOAP851.COB ; 1011 ; 881 ; 316 ; 166; 47 ; 27 ; 41; 15
NOAP853.COB ; 1151 ; 751 ; 293 ; 139; 81 ; 83 ; 79; 48
NOAP854.COB ; 2914 ; 2370 ; 1036 ; 604; 27 ; 26 ; 21; 14
NOAP855.COB ; 2156 ; 1577 ; 690 ; 401; 27 ; 35 ; 25; 19
NOAP856.COB ; 1464 ; 946 ; 398 ; 209; 138 ; 127 ; 136; 74
NOAP858.COB ; 1193 ; 826 ; 370 ; 181; 100 ; 82 ; 98; 47
NOAP859.COB ; 1832 ; 1560 ; 773 ; 467; 46 ; 27 ; 42; 17
NOAP861.COB ; 2834 ; 1476 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP870.COB ; 1056 ; 599 ; 202 ; 123; 31 ; 29 ; 25; 16
NOAP871.COB ; 3538 ; 2779 ; 1102 ; 712; 38 ; 35 ; 37; 20
NOAP872.COB ; 2064 ; 1190 ; 456 ; 223; 28 ; 26 ; 22; 14
NOAP873.COB ; 1816 ; 1061 ; 337 ; 152; 131 ; 150 ; 121; 63
NOAP874.COB ; 1413 ; 727 ; 183 ; 72; 68 ; 67 ; 62; 31
NOAP875.COB ; 3807 ; 2366 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP876.COB ; 1429 ; 765 ; 207 ; 100; 68 ; 67 ; 62; 34
NOAP877.COB ; 3093 ; 2162 ; 1003 ; 616; 66 ; 64 ; 60; 34
NOAP878.COB ; 1729 ; 986 ; 345 ; 158; 80 ; 78 ; 74; 44
NOAP879.COB ; 3526 ; 2224 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP880.COB ; 1497 ; 796 ; 215 ; 101; 31 ; 29 ; 25; 17
NOAP881.COB ; 1753 ; 875 ; 270 ; 122; 230 ; 235 ; 224; 117
NOAP882.COB ; 1612 ; 1008 ; 407 ; 224; 61 ; 75 ; 56; 41
NOAP883.COB ; 651 ; 460 ; 109 ; 44; 93 ; 78 ; 93; 43
NOAP884.COB ; 649 ; 492 ; 140 ; 58; 41 ; 37 ; 39; 21
NOAP885.COB ; 1544 ; 1087 ; 449 ; 232; 43 ; 30 ; 39; 19
NOAP887.COB ; 2826 ; 1910 ; 754 ; 449; 45 ; 43 ; 39; 26
NOAP888.COB ; 651 ; 557 ; 180 ; 94; 48 ; 31 ; 42; 18
NOAP889.COB ; 2816 ; 1783 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP890.COB ; 1018 ; 596 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP893.COB ; 854 ; 548 ; 202 ; 57; 71 ; 59 ; 69; 38
NOAP894.COB ; 538 ; 433 ; 133 ; 48; 25 ; 12 ; 21; 6
NOAP895.COB ; 502 ; 434 ; 135 ; 48; 25 ; 12 ; 21; 6
NOAP899.COB ; 2136 ; 1435 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS001.COB ; 2343 ; 1367 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS003.COB ; 3011 ; 1824 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS004.COB ; 8500 ; 4751 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS005.COB ; 3607 ; 1900 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS006.COB ; 8425 ; 4928 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS007.COB ; 10494 ; 6328 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS008.COB ; 2725 ; 1467 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS009.COB ; 6012 ; 3193 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS010.COB ; 14055 ; 8415 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS011.COB ; 3256 ; 1563 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS012.COB ; 3396 ; 1858 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS013.COB ; 3950 ; 2184 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS014.COB ; 9523 ; 5733 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS015.COB ; 2170 ; 1181 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS016.COB ; 7510 ; 4392 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS017.COB ; 2290 ; 1347 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS018.COB ; 2357 ; 1385 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS019.COB ; 2386 ; 1274 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS020.COB ; 3234 ; 1717 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS021.COB ; 3369 ; 1775 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS022.COB ; 5197 ; 2976 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS023.COB ; 2209 ; 1227 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS024.COB ; 2486 ; 1392 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS025.COB ; 3236 ; 1576 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS026.COB ; 6027 ; 3736 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS027.COB ; 3987 ; 2297 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS028.COB ; 2154 ; 1097 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS029.COB ; 2728 ; 1533 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS030.COB ; 7018 ; 3769 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS031.COB ; 4255 ; 2177 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS032.COB ; 11049 ; 6062 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS033.COB ; 3962 ; 2111 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS035.COB ; 3291 ; 1722 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS036.COB ; 4010 ; 2230 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS037.COB ; 3651 ; 1961 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS038.COB ; 2718 ; 1503 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS039.COB ; 2645 ; 1404 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS040.COB ; 2524 ; 1361 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS041.COB ; 2332 ; 1046 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS060.COB ; 2366 ; 1311 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS061.COB ; 2373 ; 1317 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS062.COB ; 3220 ; 1693 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS063.COB ; 6128 ; 3337 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS064.COB ; 5490 ; 2956 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS065.COB ; 1961 ; 1058 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS066.COB ; 1874 ; 1071 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS122.COB ; 4588 ; 2896 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS124.COB ; 5342 ; 3310 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS141.COB ; 3436 ; 1440 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS142.COB ; 2414 ; 1255 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS143.COB ; 2857 ; 1507 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS168.COB ; 6214 ; 3891 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS265.COB ; 2506 ; 1223 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS266.COB ; 2595 ; 1513 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS401.COB ; 2784 ; 1744 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS402.COB ; 5495 ; 3618 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS403.COB ; 4570 ; 2835 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS404.COB ; 5140 ; 3489 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS405.COB ; 3364 ; 2070 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS406.COB ; 5995 ; 4072 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS408.COB ; 8280 ; 5791 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS409.COB ; 13278 ; 10373 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS410.COB ; 4100 ; 2601 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS411.COB ; 2755 ; 1539 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS412.COB ; 4426 ; 2555 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS413.COB ; 3643 ; 2371 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS414.COB ; 7240 ; 3795 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS415.COB ; 2500 ; 1541 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS416.COB ; 4353 ; 2465 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS417.COB ; 2493 ; 1483 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS418.COB ; 2657 ; 1569 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS419.COB ; 7768 ; 4668 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS420.COB ; 5126 ; 2877 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS421.COB ; 4344 ; 2664 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS422.COB ; 2262 ; 1300 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS423.COB ; 2257 ; 1136 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS424.COB ; 2838 ; 1443 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS425.COB ; 2510 ; 1262 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS426.COB ; 6188 ; 3684 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS427.COB ; 9677 ; 5290 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS428.COB ; 4106 ; 2587 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS429.COB ; 4246 ; 2699 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS430.COB ; 3261 ; 1683 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS431.COB ; 3572 ; 2335 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS432.COB ; 6724 ; 3965 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS433.COB ; 2261 ; 1255 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS434.COB ; 2252 ; 1332 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS435.COB ; 3536 ; 1826 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS436.COB ; 2438 ; 1330 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS437.COB ; 3317 ; 1741 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS438.COB ; 3720 ; 1900 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS439.COB ; 2241 ; 1293 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS440.COB ; 2208 ; 1280 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS441.COB ; 4473 ; 2294 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS442.COB ; 3764 ; 1877 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS601.COB ; 4519 ; 2184 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS602.COB ; 3735 ; 2034 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS603.COB ; 3392 ; 1706 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS604.COB ; 3174 ; 1697 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS901.COB ; 5307 ; 3520 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS902.COB ; 5050 ; 3225 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS903.COB ; 4284 ; 2643 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS904.COB ; 5101 ; 3449 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS905.COB ; 4667 ; 3105 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS906.COB ; 5315 ; 3370 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS907.COB ; 2887 ; 1460 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS908.COB ; 2317 ; 1328 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS909.COB ; 4183 ; 2590 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS910.COB ; 3463 ; 1493 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS911.COB ; 2529 ; 1162 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS912.COB ; 2799 ; 1599 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS913.COB ; 3146 ; 1433 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS914.COB ; 2773 ; 1525 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS915.COB ; 2291 ; 1073 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS916.COB ; 2312 ; 1163 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS917.COB ; 4931 ; 3159 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS918.COB ; 2279 ; 1269 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS919.COB ; 2214 ; 1089 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS920.COB ; 2213 ; 1074 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS921.COB ; 2329 ; 1169 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS922.COB ; 4005 ; 2268 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS923.COB ; 5124 ; 3254 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS924.COB ; 2341 ; 1216 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS925.COB ; 4306 ; 2476 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU001.COB ; 1064 ; 814 ; 259 ; 112; 48 ; 30 ; 42; 18
NOAU002.COB ; 5991 ; 4871 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU004.COB ; 1418 ; 1023 ; 425 ; 161; 26 ; 26 ; 22; 17
NOAU005.COB ; 2532 ; 1793 ; 913 ; 584; 70 ; 92 ; 62; 57
NOAU006.COB ; 3533 ; 2521 ; 1081 ; 567; 26 ; 17 ; 22; 11
NOAU007.COB ; 4631 ; 3789 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU008.COB ; 833 ; 662 ; 282 ; 104; 42 ; 41 ; 36; 24
NOAU011.COB ; 2658 ; 1905 ; 975 ; 625; 70 ; 95 ; 62; 59
NOAU012.COB ; 2781 ; 2068 ; 885 ; 427; 34 ; 28 ; 28; 16
NOAU013.COB ; 2668 ; 2183 ; 1078 ; 510; 29 ; 20 ; 23; 11
NOAU014.COB ; 2895 ; 2030 ; 894 ; 396; 45 ; 39 ; 39; 25
NOAU015.COB ; 5077 ; 3971 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU016.COB ; 5991 ; 4843 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU017.COB ; 2345 ; 1971 ; 964 ; 550; 36 ; 23 ; 30; 12
NOAU018.COB ; 2039 ; 1550 ; 733 ; 394; 61 ; 48 ; 55; 30
NOAU019.COB ; 3872 ; 3258 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU020.COB ; 2696 ; 2185 ; 1076 ; 511; 29 ; 20 ; 23; 11
NOAU021.COB ; 2516 ; 1604 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU022.COB ; 5513 ; 4726 ; 2333 ; 1277; 39 ; 26 ; 33; 14
NOAU024.COB ; 2372 ; 1653 ; 727 ; 338; 50 ; 42 ; 44; 27
NOAU025.COB ; 4953 ; 4258 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU026.COB ; 6350 ; 5271 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU027.COB ; 1675 ; 929 ; 454 ; 193; 29 ; 23 ; 23; 12
NOAU028.COB ; 3800 ; 3074 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
