filename; file size V1; file size V2; LTS size V1; LTS size V2; Equivalent; Explored V1 ; Explored V2 ; matches V1; matches V2; skipped V1; skipped V2
LITS302.COB ; 9081 ; 4710 ; 3641 ; 1777; False;46 ; 26 ; 30; 18;  0; 2
LITS303.COB ; 9447 ; 4640 ; 3638 ; 1699; False;46 ; 26 ; 30; 18;  0; 2
LITS304.COB ; 2430 ; 1342 ; 786 ; 319; False;46 ; 26 ; 30; 18;  0; 2
LITS305.COB ; 4066 ; 1934 ; 1201 ; 528; False;47 ; 26 ; 31; 18;  0; 2
LITS306.COB ; 2663 ; 1508 ; 951 ; 382; False;49 ; 27 ; 33; 19;  0; 2
LITS307.COB ; 3449 ; 2127 ; 1358 ; 662; False;46 ; 26 ; 30; 18;  0; 2
LITS309.COB ; 7886 ; 4215 ; 2269 ; 1185; False;45 ; 26 ; 31; 18;  0; 2
LITS310.COB ; 8076 ; 4160 ; 2227 ; 1173; False;45 ; 26 ; 31; 18;  0; 2
LITS311.COB ; 6337 ; 3987 ; 2108 ; 1245; False;47 ; 26 ; 31; 18;  0; 2
LITS312.COB ; 2598 ; 1475 ; 871 ; 360; False;46 ; 26 ; 30; 18;  0; 2
LITS313.COB ; 2251 ; 1274 ; 730 ; 298; False;46 ; 26 ; 30; 18;  0; 2
LITS315.COB ; 13703 ; 7240 ; 3475 ; 1869; False;47 ; 26 ; 31; 18;  0; 2
LITS316.COB ; 3932 ; 2369 ; 1349 ; 714; False;47 ; 26 ; 31; 18;  0; 2
LITS318.COB ; 3414 ; 1691 ; 1173 ; 437; False;39 ; 22 ; 23; 14;  0; 2
LITS319.COB ; 3996 ; 1872 ; 1286 ; 513; False;34 ; 18 ; 18; 10;  0; 2
LITS320.COB ; 6874 ; 3472 ; 1715 ; 850; False;49 ; 26 ; 33; 18;  0; 2
LITS321.COB ; 9350 ; 4594 ; 2147 ; 1155; False;49 ; 26 ; 33; 18;  0; 2
LITS322.COB ; 9476 ; 4588 ; 3630 ; 1672; False;46 ; 26 ; 30; 18;  0; 2
LITS323.COB ; 9442 ; 4637 ; 3630 ; 1697; False;46 ; 26 ; 30; 18;  0; 2
LITS324.COB ; 8194 ; 3824 ; 1880 ; 1050; False;47 ; 26 ; 31; 18;  0; 2
LITS400.COB ; 11468 ; 6451 ; 3106 ; 1745; False;46 ; 26 ; 30; 18;  0; 2
LITS401.COB ; 11223 ; 5712 ; 3182 ; 1842; False;46 ; 26 ; 30; 18;  0; 2
LITS402.COB ; 10807 ; 5732 ; 2891 ; 1603; False;47 ; 26 ; 31; 18;  0; 2
LITS403.COB ; 4538 ; 1881 ; 1226 ; 546; False;47 ; 26 ; 31; 18;  0; 2
LITS404.COB ; 4563 ; 1890 ; 1243 ; 553; False;47 ; 26 ; 31; 18;  0; 2
LITS405.COB ; 3208 ; 1793 ; 1006 ; 455; False;46 ; 26 ; 30; 18;  0; 2
LITS406.COB ; 3244 ; 1715 ; 966 ; 445; False;46 ; 26 ; 30; 18;  0; 2
LITS407.COB ; 4361 ; 2064 ; 1055 ; 555; False;46 ; 26 ; 30; 18;  0; 2
LITS501.COB ; 6080 ; 4086 ; 2110 ; 1082; False;28 ; 16 ; 12; 8;  0; 2
LITS502.COB ; 3686 ; 2410 ; 1303 ; 632; False;28 ; 16 ; 12; 8;  0; 2
LITS503.COB ; 2967 ; 2026 ; 1056 ; 506; False;28 ; 16 ; 12; 8;  0; 2
LITS504.COB ; 3073 ; 2124 ; 1112 ; 539; False;28 ; 16 ; 12; 8;  0; 2
LITS505.COB ; 3426 ; 2199 ; 1240 ; 561; False;28 ; 16 ; 12; 8;  0; 2
LITS506.COB ; 3426 ; 2199 ; 1242 ; 561; False;28 ; 16 ; 12; 8;  0; 2
LITS507.COB ; 2959 ; 1992 ; 1051 ; 484; False;28 ; 16 ; 12; 8;  0; 2
LITS508.COB ; 4982 ; 2903 ; 1637 ; 808; False;28 ; 16 ; 12; 8;  0; 2
LITS509.COB ; 3298 ; 2092 ; 1135 ; 557; False;28 ; 16 ; 12; 8;  0; 2
LITS510.COB ; 7303 ; 4838 ; 2422 ; 1304; False;28 ; 16 ; 12; 8;  0; 2
LITS511.COB ; 5068 ; 3186 ; 1639 ; 825; False;28 ; 16 ; 12; 8;  0; 2
LITS512.COB ; 6621 ; 3887 ; 2404 ; 1072; False;28 ; 16 ; 12; 8;  0; 2
LITS513.COB ; 3723 ; 2462 ; 1271 ; 636; False;28 ; 16 ; 12; 8;  0; 2
LITS600.COB ; 5518 ; 3411 ; 1827 ; 927; False;45 ; 26 ; 31; 18;  0; 2
LITS601.COB ; 2375 ; 1310 ; 777 ; 320; False;46 ; 26 ; 30; 18;  0; 2
LITS602.COB ; 3146 ; 1834 ; 974 ; 490; False;47 ; 26 ; 31; 18;  0; 2
LITS603.COB ; 4694 ; 2811 ; 1534 ; 745; False;46 ; 26 ; 32; 18;  0; 2
LITS701.COB ; 8496 ; 4553 ; 2466 ; 1225; False;45 ; 26 ; 31; 18;  0; 2
LITS702.COB ; 8629 ; 5040 ; 2496 ; 1247; False;45 ; 26 ; 31; 18;  0; 2
LITS703.COB ; 6848 ; 3741 ; 2030 ; 1014; False;46 ; 26 ; 30; 18;  0; 2
LITS704.COB ; 7329 ; 4322 ; 2107 ; 1097; False;47 ; 26 ; 31; 18;  0; 2
LITS705.COB ; 4206 ; 2252 ; 1387 ; 587; False;47 ; 26 ; 31; 18;  0; 2
LITS706.COB ; 8912 ; 5285 ; 2605 ; 1323; False;45 ; 26 ; 31; 18;  0; 2
LITS707.COB ; 8634 ; 5290 ; 2412 ; 1304; False;45 ; 26 ; 31; 18;  0; 2
LITS708.COB ; 11566 ; 7270 ; 3201 ; 1778; False;47 ; 26 ; 31; 18;  0; 2
LITS709.COB ; 2181 ; 1194 ; 714 ; 289; False;46 ; 26 ; 30; 18;  0; 2
LITS710.COB ; 2791 ; 1266 ; 857 ; 301; False;34 ; 18 ; 18; 10;  0; 2
LITS900.COB ; 2446 ; 1357 ; 765 ; 335; False;47 ; 26 ; 31; 18;  0; 2
LITS901.COB ; 8309 ; 3722 ; 2027 ; 1051; False;47 ; 26 ; 31; 18;  0; 2
LITS902.COB ; 7320 ; 2719 ; 1657 ; 807; False;47 ; 26 ; 31; 18;  0; 2
LITS903.COB ; 2776 ; 1229 ; 765 ; 243; False;47 ; 26 ; 31; 18;  0; 2
LITS904.COB ; 4391 ; 2424 ; 1340 ; 683; False;34 ; 18 ; 18; 10;  0; 2
LITU001.COB ; 2178 ; 1278 ; 483 ; 203; False;77 ; 35 ; 55; 27;  0; 2
LITU002.COB ; 1308 ; 913 ; 403 ; 163; False;67 ; 31 ; 49; 25;  2; 4
LITU003.COB ; 1237 ; 824 ; 440 ; 220; False;56 ; 30 ; 44; 26;  0; 2
LITU004.COB ; 951 ; 625 ; 293 ; 142; False;56 ; 30 ; 44; 26;  0; 2
LITU005.COB ; 1384 ; 986 ; 531 ; 223; False;75 ; 49 ; 67; 35;  0; 2
LITU006.COB ; 7635 ; 3933 ; 1975 ; 1034; False;77 ; 56 ; 69; 42;  0; 2
LITU008.COB ; 1189 ; 962 ; 365 ; 197; False;117 ; 60 ; 109; 50;  0; 2
LITU009.COB ; 3665 ; 1537 ; 446 ; 233; False;82 ; 43 ; 70; 32;  0; 2
LITU011.COB ; 5023 ; 1978 ; 770 ; 358; True;86 ; 39 ; 72; 27;  2; 5
LITVA01.COB ; 690 ; 496 ; 191 ; 90; False;101 ; 67 ; 77; 31;  4; 2
LITVA02.COB ; 1875 ; 1309 ; 431 ; 334; False;102 ; 60 ; 74; 38;  4; 2
LITVA03.COB ; 862 ; 625 ; 237 ; 140; False;102 ; 60 ; 74; 38;  4; 2
LITVA04.COB ; 758 ; 540 ; 199 ; 98; False;101 ; 67 ; 77; 31;  4; 2
LITVA05.COB ; 848 ; 606 ; 207 ; 110; False;102 ; 60 ; 74; 38;  4; 2
LITVA06.COB ; 868 ; 632 ; 239 ; 142; False;102 ; 60 ; 74; 38;  4; 2
LITVA07.COB ; 758 ; 540 ; 199 ; 98; False;101 ; 67 ; 77; 31;  4; 2
LITVA08.COB ; 706 ; 501 ; 189 ; 88; False;101 ; 67 ; 77; 31;  4; 2
LITVA09.COB ; 633 ; 455 ; 177 ; 76; False;96 ; 65 ; 74; 29;  4; 2
LITVA10.COB ; 1438 ; 1017 ; 321 ; 224; False;102 ; 60 ; 74; 38;  4; 2
LITVA11.COB ; 614 ; 440 ; 179 ; 78; False;101 ; 67 ; 77; 31;  4; 2
LITVA12.COB ; 854 ; 610 ; 207 ; 110; False;102 ; 60 ; 74; 38;  4; 2
LITVA13.COB ; 627 ; 449 ; 181 ; 80; False;101 ; 67 ; 77; 31;  4; 2
LITVA14.COB ; 930 ; 666 ; 231 ; 134; False;102 ; 60 ; 74; 38;  4; 2
LITVA15.COB ; 912 ; 646 ; 219 ; 122; False;102 ; 60 ; 74; 38;  4; 2
LITVA16.COB ; 736 ; 526 ; 195 ; 94; False;101 ; 67 ; 77; 31;  4; 2
LITVA17.COB ; 595 ; 432 ; 177 ; 76; False;96 ; 65 ; 74; 29;  4; 2
LITVA18.COB ; 666 ; 480 ; 191 ; 90; False;101 ; 67 ; 77; 31;  4; 2
LITVA19.COB ; 732 ; 520 ; 191 ; 90; False;101 ; 67 ; 77; 31;  4; 2
LITVA20.COB ; 732 ; 520 ; 191 ; 90; False;101 ; 67 ; 77; 31;  4; 2
LITVA21.COB ; 1059 ; 766 ; 277 ; 180; False;102 ; 60 ; 74; 38;  4; 2
LITVA22.COB ; 601 ; 435 ; 179 ; 78; False;101 ; 67 ; 77; 31;  4; 2
LITVA23.COB ; 627 ; 454 ; 181 ; 80; False;101 ; 67 ; 77; 31;  4; 2
LITVA24.COB ; 626 ; 452 ; 183 ; 82; False;101 ; 67 ; 77; 31;  4; 2
LITVA25.COB ; 595 ; 432 ; 177 ; 76; False;96 ; 65 ; 74; 29;  4; 2
LITVA26.COB ; 814 ; 583 ; 205 ; 108; False;102 ; 60 ; 74; 38;  4; 2
LITVA27.COB ; 656 ; 471 ; 185 ; 84; False;101 ; 67 ; 77; 31;  4; 2
LITVA28.COB ; 611 ; 443 ; 179 ; 78; False;101 ; 67 ; 77; 31;  4; 2
LITVA30.COB ; 1231 ; 868 ; 305 ; 208; False;102 ; 60 ; 74; 38;  4; 2
LITVA31.COB ; 723 ; 498 ; 177 ; 76; False;96 ; 65 ; 74; 29;  4; 2
LITVA32.COB ; 740 ; 541 ; 213 ; 116; False;102 ; 60 ; 74; 38;  4; 2
LITVA34.COB ; 753 ; 549 ; 215 ; 118; False;102 ; 60 ; 74; 38;  4; 2
LITVA37.COB ; 726 ; 531 ; 209 ; 112; False;102 ; 60 ; 74; 38;  4; 2
LITVA38.COB ; 1230 ; 874 ; 307 ; 210; False;102 ; 60 ; 74; 38;  4; 2
LITVA39.COB ; 1040 ; 741 ; 249 ; 152; False;102 ; 60 ; 74; 38;  4; 2
LITVA40.COB ; 636 ; 453 ; 177 ; 76; False;96 ; 65 ; 74; 29;  4; 2
LITVA41.COB ; 977 ; 693 ; 243 ; 146; False;102 ; 60 ; 74; 38;  4; 2
LITVA42.COB ; 1052 ; 751 ; 273 ; 176; False;102 ; 60 ; 74; 38;  4; 2
LITVA43.COB ; 936 ; 668 ; 219 ; 122; False;102 ; 60 ; 74; 38;  4; 2
LITVA44.COB ; 1483 ; 1060 ; 361 ; 264; False;102 ; 60 ; 74; 38;  4; 2
LITVA45.COB ; 1142 ; 886 ; 249 ; 152; False;102 ; 60 ; 74; 38;  4; 2
LITVA46.COB ; 848 ; 608 ; 203 ; 106; False;102 ; 60 ; 74; 38;  4; 2
LITVA47.COB ; 716 ; 527 ; 209 ; 112; False;102 ; 60 ; 74; 38;  4; 2
LITVA48.COB ; 718 ; 527 ; 209 ; 112; False;102 ; 60 ; 74; 38;  4; 2
LITVA49.COB ; 1179 ; 808 ; 189 ; 88; False;101 ; 67 ; 77; 31;  4; 2
LITVA80.COB ; 1144 ; 814 ; 291 ; 194; False;102 ; 60 ; 74; 38;  4; 2
LITVA87.COB ; 779 ; 556 ; 185 ; 84; False;101 ; 67 ; 77; 31;  4; 2
LITVA90.COB ; 832 ; 592 ; 199 ; 98; False;101 ; 67 ; 77; 31;  4; 2
LITVA91.COB ; 832 ; 589 ; 197 ; 96; False;101 ; 67 ; 77; 31;  4; 2
LITVC01.COB ; 786 ; 557 ; 197 ; 96; False;101 ; 67 ; 77; 31;  4; 2
LITVC02.COB ; 864 ; 606 ; 199 ; 98; False;101 ; 67 ; 77; 31;  4; 2
LITVC03.COB ; 828 ; 592 ; 203 ; 106; False;102 ; 60 ; 74; 38;  4; 2
LITVC04.COB ; 802 ; 580 ; 223 ; 126; False;102 ; 60 ; 74; 38;  4; 2
LITVC05.COB ; 741 ; 542 ; 213 ; 116; False;102 ; 60 ; 74; 38;  4; 2
LITVC06.COB ; 892 ; 625 ; 201 ; 100; False;101 ; 67 ; 77; 31;  4; 2
LITVC07.COB ; 830 ; 587 ; 201 ; 100; False;101 ; 67 ; 77; 31;  4; 2
LITVC08.COB ; 1423 ; 1008 ; 345 ; 248; False;102 ; 60 ; 74; 38;  4; 2
LITVC09.COB ; 606 ; 439 ; 177 ; 76; False;96 ; 65 ; 74; 29;  4; 2
LITVC11.COB ; 854 ; 610 ; 207 ; 110; False;102 ; 60 ; 74; 38;  4; 2
LITVC12.COB ; 854 ; 610 ; 207 ; 110; False;102 ; 60 ; 74; 38;  4; 2
NOAB004.COB ; 3450 ; 2131 ; 773 ; 389; False;198 ; 94 ; 186; 82;  0; 2
NOAB005.COB ; 4347 ; 2765 ; 1092 ; 572; False;201 ; 93 ; 185; 81;  0; 2
NOAB015.COB ; 1469 ; 1348 ; 469 ; 273; False;143 ; 75 ; 121; 64;  2; 2
NOAB016.COB ; 1469 ; 1345 ; 470 ; 272; False;143 ; 74 ; 121; 63;  2; 2
NOAB017.COB ; 1275 ; 1146 ; 382 ; 213; False;138 ; 70 ; 115; 58;  0; 1
NOAB018.COB ; 1198 ; 1043 ; 332 ; 177; True;186 ; 109 ; 180; 107;  4; 1
NOAB019.COB ; 1614 ; 1448 ; 641 ; 362; False;200 ; 127 ; 178; 109;  0; 3
NOAB020.COB ; 1196 ; 1060 ; 354 ; 195; False;119 ; 78 ; 102; 66;  0; 2
NOAB021.COB ; 2234 ; 1527 ; 467 ; 253; True;242 ; 122 ; 240; 122;  2; 0
NOAB022.COB ; 3179 ; 2173 ; 815 ; 449; False;203 ; 123 ; 193; 113;  0; 2
NOAB023.COB ; 1331 ; 928 ; 293 ; 135; False;121 ; 73 ; 109; 64;  0; 2
NOAB024.COB ; 1646 ; 1200 ; 469 ; 250; False;168 ; 116 ; 153; 84;  1; 1
NOAB025.COB ; 3433 ; 2546 ; 1082 ; 626; False;303 ; 176 ; 293; 168;  0; 2
NOAB030.COB ; 2312 ; 1370 ; 620 ; 237; False;141 ; 73 ; 131; 63;  0; 2
NOAB045.COB ; 4149 ; 3298 ; 1344 ; 785; False;387 ; 355 ; 343; 304;  8; 10
NOAB046.COB ; 3116 ; 2273 ; 929 ; 528; False;251 ; 161 ; 241; 149;  0; 2
NOAB047.COB ; 3116 ; 2556 ; 1070 ; 628; False;136 ; 82 ; 118; 68;  0; 2
NOAB048.COB ; 3559 ; 2508 ; 984 ; 569; False;168 ; 112 ; 154; 89;  2; 4
NOAB053.COB ; 2581 ; 2012 ; 853 ; 494; False;267 ; 123 ; 245; 112;  0; 4
NOAB059.COB ; 3516 ; 2484 ; 978 ; 570; False;230 ; 129 ; 220; 118;  0; 2
NOAB071.COB ; 2590 ; 1933 ; 743 ; 410; False;170 ; 91 ; 160; 83;  0; 3
NOAB119.COB ; 3336 ; 2137 ; 774 ; 392; False;196 ; 94 ; 184; 82;  0; 2
NOAB122.COB ; 4399 ; 2828 ; 1265 ; 646; False;113 ; 80 ; 109; 62;  2; 0
NOAB124.COB ; 5941 ; 3541 ; 1655 ; 925; False;105 ; 80 ; 101; 57;  2; 0
NOAB125.COB ; 3354 ; 2129 ; 944 ; 487; False;147 ; 96 ; 123; 66;  2; 4
NOAB127.COB ; 4222 ; 2709 ; 1097 ; 578; False;199 ; 93 ; 183; 81;  0; 2
NOAB129.COB ; 4162 ; 2309 ; 1202 ; 577; False;144 ; 83 ; 138; 75;  0; 4
NOAB131.COB ; 6762 ; 4399 ; 2300 ; 1221; False;124 ; 73 ; 106; 61;  0; 5
NOAB167.COB ; 4109 ; 2625 ; 1166 ; 705; False;162 ; 83 ; 135; 73;  0; 2
NOAB185.COB ; 3897 ; 1957 ; 723 ; 385; False;128 ; 69 ; 106; 57;  2; 4
NOAB188.COB ; 4900 ; 2881 ; 1142 ; 623; False;197 ; 111 ; 187; 98;  0; 2
NOAB191.COB ; 2530 ; 1954 ; 650 ; 318; False;207 ; 97 ; 187; 89;  0; 2
NOAB203.COB ; 1986 ; 1569 ; 671 ; 356; False;143 ; 95 ; 129; 81;  0; 2
NOAB210.COB ; 3845 ; 2964 ; 1128 ; 656; False;224 ; 121 ; 208; 93;  4; 6
NOAB211.COB ; 5311 ; 4004 ; 1773 ; 1066; False;184 ; 112 ; 164; 87;  4; 2
NOAB217.COB ; 2101 ; 1529 ; 608 ; 372; False;167 ; 82 ; 141; 70;  2; 4
NOAB218.COB ; 4530 ; 3440 ; 1533 ; 977; False;152 ; 75 ; 120; 63;  2; 4
NOAB227.COB ; 5754 ; 3601 ; 1670 ; 834; False;123 ; 85 ; 119; 73;  2; 0
NOAB235.COB ; 10924 ; 7894 ; 3367 ; 1903; False;112 ; 63 ; 104; 55;  0; 2
NOAB236.COB ; 15268 ; 12807 ; 6069 ; 3793; False;147 ; 111 ; 135; 95;  2; 0
NOAB237.COB ; 7581 ; 5405 ; 2559 ; 1470; False;121 ; 82 ; 115; 62;  2; 0
NOAB239.COB ; 2699 ; 2134 ; 728 ; 383; False;214 ; 135 ; 194; 105;  2; 4
NOAB246.COB ; 2820 ; 2029 ; 811 ; 466; False;195 ; 131 ; 177; 111;  4; 2
NOAB251.COB ; 8651 ; 5763 ; 2808 ; 1737; False;173 ; 104 ; 136; 87;  2; 4
NOAB252.COB ; 3248 ; 2406 ; 973 ; 489; False;157 ; 76 ; 149; 63;  1; 7
NOAB263.COB ; 1971 ; 1553 ; 475 ; 214; False;129 ; 62 ; 111; 52;  0; 4
NOAB264.COB ; 3043 ; 2630 ; 821 ; 428; False;129 ; 79 ; 121; 67;  0; 2
NOAB267.COB ; 2408 ; 1618 ; 595 ; 308; False;159 ; 96 ; 137; 77;  2; 6
NOAB401.COB ; 4293 ; 2380 ; 1204 ; 578; False;144 ; 83 ; 138; 75;  0; 4
NOAB404.COB ; 11205 ; 8160 ; 3489 ; 2007; False;113 ; 64 ; 105; 56;  0; 2
NOAB405.COB ; 15670 ; 12919 ; 5902 ; 3425; False;147 ; 127 ; 135; 111;  2; 0
NOAB406.COB ; 9545 ; 6727 ; 2988 ; 1727; False;126 ; 97 ; 118; 81;  2; 0
NOAB407.COB ; 4533 ; 2952 ; 1267 ; 646; False;113 ; 80 ; 109; 62;  2; 0
NOAB408.COB ; 6547 ; 4127 ; 1856 ; 1021; False;119 ; 94 ; 115; 66;  2; 0
NOAB409.COB ; 3798 ; 2247 ; 1135 ; 425; False;147 ; 95 ; 133; 85;  2; 0
NOAB410.COB ; 6218 ; 4018 ; 1827 ; 952; False;123 ; 85 ; 119; 73;  2; 0
NOAB411.COB ; 6582 ; 4029 ; 1823 ; 896; False;181 ; 117 ; 161; 93;  2; 4
NOAB412.COB ; 7034 ; 4556 ; 2302 ; 1227; False;124 ; 73 ; 106; 61;  0; 5
NOAB415.COB ; 3252 ; 2489 ; 978 ; 499; False;157 ; 78 ; 151; 65;  0; 7
NOAB424.COB ; 4075 ; 3051 ; 1161 ; 628; False;270 ; 168 ; 248; 136;  4; 10
NOAB425.COB ; 3389 ; 2144 ; 895 ; 465; False;147 ; 89 ; 125; 67;  2; 4
NOAB426.COB ; 1444 ; 991 ; 360 ; 178; False;168 ; 82 ; 141; 66;  3; 2
NOAB432.COB ; 2447 ; 1799 ; 556 ; 284; False;128 ; 70 ; 117; 66;  0; 2
NOAB451.COB ; 2097 ; 1493 ; 568 ; 316; False;100 ; 62 ; 78; 52;  0; 2
NOAB506.COB ; 1637 ; 1240 ; 396 ; 211; False;156 ; 85 ; 146; 73;  0; 2
NOAB560.COB ; 6114 ; 5680 ; 2254 ; 1317; False;147 ; 89 ; 131; 77;  0; 2
NOAB562.COB ; 4620 ; 4094 ; 1636 ; 939; False;276 ; 161 ; 246; 131;  4; 11
NOAB565.COB ; 13154 ; 11507 ; 5290 ; 3433; False;187 ; 68 ; 177; 58;  0; 2
NOAB566.COB ; 14927 ; 13243 ; 5509 ; 3762; False;189 ; 68 ; 179; 58;  0; 2
NOAB567.COB ; 19605 ; 17150 ; 6377 ; 4556; False;193 ; 68 ; 183; 58;  0; 2
NOAB568.COB ; 14009 ; 12441 ; 5529 ; 3749; False;191 ; 68 ; 181; 58;  0; 2
NOAB581.COB ; 2130 ; 1497 ; 580 ; 270; False;86 ; 49 ; 76; 43;  0; 2
NOAB582.COB ; 2052 ; 1514 ; 584 ; 273; False;86 ; 49 ; 76; 43;  0; 2
NOAB583.COB ; 1707 ; 1187 ; 442 ; 184; False;86 ; 49 ; 76; 43;  0; 2
NOAB584.COB ; 1596 ; 1175 ; 442 ; 184; False;86 ; 49 ; 76; 43;  0; 2
NOAB735.COB ; 2991 ; 2503 ; 802 ; 464; False;121 ; 71 ; 103; 64;  0; 1
NOAB774.COB ; 1995 ; 1457 ; 498 ; 278; False;179 ; 95 ; 169; 87;  0; 2
NOAB776.COB ; 1921 ; 1508 ; 597 ; 350; False;177 ; 95 ; 167; 87;  0; 2
NOAB778.COB ; 1651 ; 1102 ; 425 ; 195; False;224 ; 113 ; 214; 96;  0; 2
NOAB779.COB ; 1651 ; 1102 ; 425 ; 195; False;224 ; 113 ; 214; 96;  0; 2
NOAB780.COB ; 1651 ; 1102 ; 425 ; 195; False;224 ; 113 ; 214; 96;  0; 2
NOAB781.COB ; 1651 ; 1102 ; 425 ; 195; False;224 ; 113 ; 214; 96;  0; 2
NOAB852.COB ; 1403 ; 1210 ; 459 ; 266; False;106 ; 68 ; 94; 61;  0; 2
NOAB857.COB ; 2344 ; 1939 ; 847 ; 510; False;148 ; 112 ; 138; 87;  2; 0
NOAB860.COB ; 2898 ; 2150 ; 860 ; 493; False;263 ; 184 ; 237; 146;  6; 4
NOAB862.COB ; 2662 ; 1999 ; 934 ; 584; False;305 ; 173 ; 295; 165;  0; 2
NOAB863.COB ; 1442 ; 1224 ; 480 ; 268; False;138 ; 92 ; 126; 81;  2; 0
NOAB865.COB ; 3154 ; 2448 ; 1231 ; 777; False;162 ; 99 ; 140; 85;  0; 2
NOAB866.COB ; 2017 ; 1737 ; 539 ; 321; False;164 ; 76 ; 146; 68;  2; 2
NOAB867.COB ; 3622 ; 2604 ; 1374 ; 800; False;146 ; 92 ; 132; 81;  0; 2
NOAB868.COB ; 1803 ; 1446 ; 596 ; 356; False;141 ; 81 ; 123; 71;  2; 4
NOAB869.COB ; 1618 ; 1412 ; 611 ; 360; False;322 ; 175 ; 300; 165;  2; 4
NOAB886.COB ; 1942 ; 1423 ; 560 ; 322; False;282 ; 149 ; 272; 141;  0; 2
NOAB891.COB ; 1758 ; 1423 ; 572 ; 334; False;178 ; 116 ; 156; 104;  0; 2
NOAB896.COB ; 5401 ; 3887 ; 2018 ; 1235; False;214 ; 125 ; 200; 116;  0; 2
NOAC168.COB ; 3463 ; 2477 ; 1304 ; 638; False;78 ; 32 ; 46; 22;  0; 2
NOAP001.COB ; 2639 ; 1797 ; 918 ; 305; True;160 ; 83 ; 146; 61;  6; 6
NOAP002.COB ; 2321 ; 1423 ; 545 ; 238; False;66 ; 31 ; 50; 17;  0; 2
NOAP003.COB ; 4852 ; 4091 ; 2290 ; 1004; False;87 ; 37 ; 71; 23;  0; 2
NOAP007.COB ; 544 ; 440 ; 122 ; 28; False;62 ; 24 ; 52; 15;  0; 5
NOAP008.COB ; 2316 ; 1763 ; 1083 ; 456; False;24 ; 21 ; 10; 9;  0; 2
NOAP009.COB ; 1740 ; 1375 ; 694 ; 302; False;24 ; 21 ; 10; 9;  0; 2
NOAP010.COB ; 1634 ; 1209 ; 648 ; 250; False;24 ; 21 ; 10; 9;  0; 2
NOAP011.COB ; 516 ; 450 ; 162 ; 45; False;60 ; 35 ; 56; 21;  2; 0
NOAP012.COB ; 763 ; 686 ; 266 ; 83; True;52 ; 17 ; 40; 15;  2; 2
NOAP013.COB ; 686 ; 621 ; 222 ; 92; False;130 ; 42 ; 111; 38;  0; 2
NOAP026.COB ; 1895 ; 919 ; 389 ; 174; False;225 ; 110 ; 197; 86;  8; 2
NOAP027.COB ; 2922 ; 2078 ; 889 ; 405; False;53 ; 16 ; 45; 8;  0; 2
NOAP028.COB ; 3123 ; 2330 ; 884 ; 367; False;139 ; 94 ; 125; 73;  4; 2
NOAP029.COB ; 1760 ; 1398 ; 374 ; 136; False;68 ; 44 ; 64; 27;  2; 0
NOAP032.COB ; 646 ; 407 ; 114 ; 38; True;83 ; 31 ; 73; 25;  2; 0
NOAP049.COB ; 1262 ; 939 ; 251 ; 117; False;44 ; 33 ; 36; 22;  0; 2
NOAP050.COB ; 826 ; 538 ; 166 ; 41; True;74 ; 23 ; 74; 23;  0; 0
NOAP051.COB ; 1402 ; 845 ; 281 ; 100; False;119 ; 56 ; 109; 31;  4; 2
NOAP052.COB ; 1361 ; 973 ; 311 ; 136; False;84 ; 31 ; 80; 22;  2; 0
NOAP054.COB ; 1182 ; 785 ; 382 ; 171; True;117 ; 49 ; 117; 49;  0; 0
NOAP058.COB ; 1973 ; 1322 ; 558 ; 230; True;165 ; 78 ; 161; 78;  4; 0
NOAP060.COB ; 1579 ; 659 ; 178 ; 60; False;118 ; 51 ; 102; 37;  4; 0
NOAP072.COB ; 879 ; 526 ; 169 ; 50; True;61 ; 23 ; 61; 23;  0; 0
NOAP073.COB ; 841 ; 574 ; 199 ; 71; True;77 ; 30 ; 77; 30;  0; 0
NOAP074.COB ; 1372 ; 917 ; 445 ; 184; False;47 ; 27 ; 33; 16;  0; 2
NOAP075.COB ; 2064 ; 1265 ; 449 ; 228; False;46 ; 27 ; 34; 16;  0; 2
NOAP082.COB ; 1258 ; 861 ; 357 ; 144; False;139 ; 82 ; 119; 68;  4; 6
NOAP118.COB ; 2402 ; 1449 ; 622 ; 262; False;64 ; 30 ; 48; 16;  0; 2
NOAP120.COB ; 4772 ; 4077 ; 2255 ; 1085; False;89 ; 53 ; 81; 29;  2; 0
NOAP126.COB ; 4555 ; 3840 ; 2186 ; 937; False;85 ; 37 ; 69; 23;  0; 2
NOAP128.COB ; 6418 ; 5878 ; 3305 ; 1574; False;87 ; 47 ; 79; 23;  2; 0
NOAP132.COB ; 5503 ; 3687 ; 1746 ; 947; False;75 ; 36 ; 63; 32;  0; 2
NOAP134.COB ; 7662 ; 3997 ; 1786 ; 984; False;73 ; 35 ; 61; 31;  0; 2
NOAP144.COB ; 1663 ; 1520 ; 315 ; 80; False;112 ; 61 ; 102; 53;  0; 2
NOAP145.COB ; 1632 ; 1515 ; 297 ; 85; False;93 ; 59 ; 77; 36;  0; 5
NOAP146.COB ; 609 ; 458 ; 130 ; 48; True;95 ; 41 ; 95; 41;  0; 0
NOAP168.COB ; 1491 ; 839 ; 324 ; 109; False;112 ; 51 ; 104; 43;  4; 0
NOAP169.COB ; 1760 ; 851 ; 271 ; 118; True;127 ; 69 ; 119; 58;  4; 4
NOAP187.COB ; 949 ; 637 ; 171 ; 79; False;91 ; 44 ; 83; 32;  2; 2
