filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2
PRCP532.COB ; 1116 ; 754 ; 236 ; 113; 27 ; 34 ; 25; 26
PRCP556.COB ; 768 ; 593 ; 132 ; 61; 62 ; 70 ; 61; 44
PRCP557.COB ; 1876 ; 1560 ; 401 ; 232; 27 ; 34 ; 25; 26
PRCP700.COB ; 3066 ; 1392 ; 471 ; 267; 27 ; 30 ; 25; 22
PRCP701.COB ; 3251 ; 1572 ; 540 ; 346; 27 ; 32 ; 25; 24
PRCP705.COB ; 378 ; 190 ; 36 ; 10; 8 ; 6 ; 7; 4
PRCP710.COB ; 1090 ; 770 ; 257 ; 117; 27 ; 29 ; 25; 19
PRCP711.COB ; 1228 ; 858 ; 293 ; 143; 27 ; 30 ; 25; 20
PRCP715.COB ; 3264 ; 1885 ; 551 ; 368; 33 ; 35 ; 31; 25
PRCP720.COB ; 296 ; 192 ; 36 ; 10; 8 ; 6 ; 7; 4
PRCP725.COB ; 756 ; 457 ; 121 ; 44; 42 ; 25 ; 42; 17
PRCP726.COB ; 795 ; 480 ; 135 ; 52; 44 ; 25 ; 44; 17
PRCP728.COB ; 292 ; 188 ; 36 ; 10; 8 ; 6 ; 7; 4
PRCP730.COB ; 1756 ; 1216 ; 347 ; 217; 27 ; 29 ; 25; 19
PRCP731.COB ; 1835 ; 1265 ; 362 ; 236; 27 ; 30 ; 25; 20
PRCP740.COB ; 1285 ; 670 ; 239 ; 120; 37 ; 26 ; 35; 17
PRCP751.COB ; 2351 ; 1824 ; 1024 ; 640; 20 ; 10 ; 18; 6
PRCP755.COB ; 727 ; 391 ; 90 ; 31; 29 ; 23 ; 27; 16
PRCP756.COB ; 606 ; 381 ; 90 ; 31; 29 ; 23 ; 27; 16
PRCP800.COB ; 1467 ; 813 ; 275 ; 125; 43 ; 47 ; 41; 29
PRCP812.COB ; 728 ; 186 ; 36 ; 10; 8 ; 6 ; 7; 4
PRCP816.COB ; 1971 ; 1466 ; 560 ; 246; 51 ; 33 ; 49; 22
PRCP817.COB ; 1774 ; 1092 ; 325 ; 177; 23 ; 22 ; 21; 14
PRCP841.COB ; 579 ; 523 ; 181 ; 80; 50 ; 32 ; 48; 22
PRCP862.COB ; 1838 ; 812 ; 232 ; 101; 25 ; 25 ; 25; 16
PRCP864.COB ; 1864 ; 1163 ; 471 ; 258; 23 ; 25 ; 23; 14
PRCP867.COB ; 1234 ; 1046 ; 335 ; 165; 46 ; 39 ; 44; 27
PRCP878.COB ; 1421 ; 1061 ; 386 ; 216; 22 ; 22 ; 20; 14
PRCP889.COB ; 514 ; 395 ; 88 ; 34; 25 ; 28 ; 23; 19
PRCP901.COB ; 1119 ; 587 ; 180 ; 58; 69 ; 59 ; 68; 38
PRCP905.COB ; 7355 ; 2076 ; 738 ; 345; 77 ; 14 ; 77; 9
PRCP911.COB ; 5206 ; 3547 ; 1177 ; 720; 13 ; 13 ; 13; 9
PRCP944.COB ; 711 ; 532 ; 133 ; 58; 50 ; 35 ; 48; 21
PRCP986.COB ; 3962 ; 2929 ; 1253 ; 1020; 29 ; 29 ; 27; 19
PRCP987.COB ; 5882 ; 4721 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS001.COB ; 4851 ; 3603 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS002.COB ; 2864 ; 2093 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS003.COB ; 6487 ; 4414 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS004.COB ; 4085 ; 2799 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS005.COB ; 2352 ; 1375 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS006.COB ; 3270 ; 2155 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS007.COB ; 5245 ; 3673 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS008.COB ; 1817 ; 1014 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS009.COB ; 3733 ; 2376 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS010.COB ; 3442 ; 2177 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS011.COB ; 3285 ; 2115 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS012.COB ; 4479 ; 2983 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS013.COB ; 3944 ; 2673 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS014.COB ; 2868 ; 1800 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS015.COB ; 2248 ; 1383 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS016.COB ; 2351 ; 1378 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS017.COB ; 8437 ; 5060 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS018.COB ; 7695 ; 5227 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS020.COB ; 5234 ; 3219 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS021.COB ; 6267 ; 4223 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS022.COB ; 5800 ; 3117 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS023.COB ; 8881 ; 6090 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS027.COB ; 9387 ; 5956 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS028.COB ; 2231 ; 1197 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS029.COB ; 3061 ; 2089 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS030.COB ; 4243 ; 2654 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS033.COB ; 7408 ; 4699 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS034.COB ; 10107 ; 7761 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS035.COB ; 4775 ; 3158 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS036.COB ; 9529 ; 7275 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS037.COB ; 5163 ; 3476 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS040.COB ; 5281 ; 3324 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS041.COB ; 3674 ; 2062 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS050.COB ; 3546 ; 2201 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS051.COB ; 4071 ; 2131 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS052.COB ; 1942 ; 1145 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS053.COB ; 2417 ; 1298 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS054.COB ; 9363 ; 2863 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS056.COB ; 3350 ; 2130 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS057.COB ; 2442 ; 1463 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS060.COB ; 3780 ; 2321 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS061.COB ; 3898 ; 2425 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS062.COB ; 3905 ; 2432 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS063.COB ; 5392 ; 3426 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCS064.COB ; 7209 ; 4404 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCU002.COB ; 1396 ; 1309 ; 673 ; 600; 69 ; 66 ; 45; 29
PRCU003.COB ; 409 ; 300 ; 108 ; 56; 18 ; 13 ; 16; 8
PRCU006.COB ; 597 ; 264 ; 75 ; 36; 15 ; 14 ; 13; 9
PRCU007.COB ; 963 ; 260 ; 93 ; 36; 14 ; 12 ; 12; 9
PRCU009.COB ; 1324 ; 722 ; 107 ; 63; 18 ; 18 ; 16; 13
PRCU013.COB ; 525 ; 398 ; 166 ; 73; 27 ; 20 ; 27; 13
PRCU014.COB ; 750 ; 633 ; 269 ; 166; 113 ; 98 ; 113; 64
PRCU015.COB ; 485 ; 369 ; 160 ; 63; 27 ; 20 ; 27; 13
PRCU016.COB ; 1287 ; 1220 ; 447 ; 309; 47 ; 31 ; 47; 22
PRCU017.COB ; 499 ; 352 ; 133 ; 49; 27 ; 20 ; 27; 13
PRCU018.COB ; 585 ; 507 ; 232 ; 139; 43 ; 30 ; 43; 21
PRCU019.COB ; 1592 ; 1426 ; 537 ; 430; 43 ; 30 ; 43; 21
PRCU020.COB ; 1230 ; 790 ; 387 ; 336; 18 ; 19 ; 18; 12
PRCU026.COB ; 1742 ; 1009 ; 209 ; 89; 63 ; 53 ; 63; 36
PRCU050.COB ; 14500 ; 9699 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCU060.COB ; 891 ; 604 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCU100.COB ; 448 ; 295 ; 75 ; 38; 33 ; 22 ; 31; 15
PRCU101.COB ; 2947 ; 1976 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCU103.COB ; 14403 ; 9907 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCU500.COB ; 688 ; 591 ; 267 ; 182; 37 ; 44 ; 37; 21
PRCU501.COB ; 1110 ; 564 ; 195 ; 120; 20 ; 20 ; 20; 13
PRCU801.COB ; 1410 ; 741 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
PRCU802.COB ; 3399 ; 2475 ; 1001 ; 1264; 40 ; 37 ; 38; 23
PRCU803.COB ; 1562 ; 760 ; 209 ; 153; 24 ; 25 ; 22; 16
PRCU804.COB ; 927 ; 418 ; 155 ; 71; 32 ; 28 ; 32; 20
PRCU805.COB ; 1013 ; 589 ; 232 ; 184; 46 ; 49 ; 44; 30
RTCB009.COB ; 1210 ; 904 ; 326 ; 153; 44 ; 35 ; 44; 23
RTCB010.COB ; 4500 ; 2789 ; 918 ; 476; 52 ; 47 ; 52; 33
RTCB011.COB ; 1858 ; 1278 ; 295 ; 139; 36 ; 31 ; 34; 21
RTCB016.COB ; 4410 ; 2676 ; 914 ; 501; 52 ; 47 ; 52; 33
RTCB017.COB ; 1753 ; 1224 ; 295 ; 139; 36 ; 31 ; 34; 21
RTCB034.COB ; 4067 ; 2566 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB042.COB ; 4261 ; 2940 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB043.COB ; 7681 ; 4850 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB048.COB ; 3896 ; 2354 ; 447 ; 228; 36 ; 31 ; 34; 21
RTCB049.COB ; 3789 ; 2298 ; 447 ; 228; 36 ; 31 ; 34; 21
RTCB056.COB ; 2224 ; 1543 ; 601 ; 342; 23 ; 22 ; 23; 14
RTCB102.COB ; 2975 ; 1758 ; 656 ; 348; 51 ; 43 ; 49; 30
RTCB103.COB ; 4500 ; 2958 ; 840 ; 449; 61 ; 51 ; 59; 36
RTCB104.COB ; 2417 ; 1392 ; 454 ; 251; 24 ; 23 ; 24; 14
RTCB105.COB ; 2990 ; 1780 ; 656 ; 348; 51 ; 43 ; 49; 30
RTCB106.COB ; 4515 ; 2985 ; 839 ; 449; 61 ; 51 ; 59; 36
RTCB108.COB ; 2950 ; 1730 ; 644 ; 344; 51 ; 43 ; 49; 30
RTCB113.COB ; 3496 ; 2019 ; 844 ; 558; 63 ; 57 ; 59; 40
RTCB153.COB ; 2084 ; 1289 ; 450 ; 265; 33 ; 28 ; 33; 19
RTCB158.COB ; 1445 ; 1116 ; 389 ; 180; 39 ; 35 ; 37; 24
RTCB160.COB ; 2223 ; 1712 ; 759 ; 412; 29 ; 28 ; 27; 18
RTCB205.COB ; 2901 ; 1832 ; 467 ; 285; 46 ; 36 ; 44; 23
RTCB250.COB ; 3925 ; 2560 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB251.COB ; 3398 ; 2409 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB252.COB ; 7466 ; 2773 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB257.COB ; 3826 ; 2447 ; 1085 ; 538; 28 ; 27 ; 26; 16
RTCB355.COB ; 4291 ; 3243 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB386.COB ; 1129 ; 869 ; 284 ; 136; 55 ; 50 ; 52; 33
RTCB388.COB ; 1142 ; 985 ; 306 ; 157; 109 ; 112 ; 108; 68
RTCB395.COB ; 1067 ; 803 ; 274 ; 127; 55 ; 50 ; 52; 33
RTCB416.COB ; 2401 ; 1794 ; 408 ; 201; 31 ; 27 ; 29; 16
RTCB500.COB ; 1750 ; 984 ; 305 ; 156; 23 ; 22 ; 23; 15
RTCB502.COB ; 1551 ; 1017 ; 342 ; 168; 35 ; 27 ; 33; 19
RTCB503.COB ; 1334 ; 984 ; 305 ; 156; 34 ; 31 ; 32; 21
RTCB505.COB ; 1551 ; 1017 ; 342 ; 168; 35 ; 27 ; 33; 19
RTCB520.COB ; 2291 ; 1448 ; 521 ; 344; 28 ; 24 ; 27; 17
RTCB521.COB ; 2451 ; 1462 ; 516 ; 344; 53 ; 40 ; 51; 27
RTCB522.COB ; 1863 ; 1126 ; 365 ; 217; 35 ; 28 ; 33; 19
RTCB523.COB ; 2747 ; 1733 ; 666 ; 448; 38 ; 30 ; 37; 21
RTCB524.COB ; 2990 ; 1733 ; 650 ; 448; 76 ; 55 ; 74; 37
RTCB525.COB ; 3664 ; 2222 ; 872 ; 651; 53 ; 40 ; 53; 26
RTCB526.COB ; 3829 ; 2266 ; 884 ; 683; 33 ; 28 ; 31; 18
RTCB527.COB ; 1907 ; 1209 ; 389 ; 268; 38 ; 31 ; 36; 21
RTCB528.COB ; 5291 ; 4070 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB529.COB ; 8410 ; 4149 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB530.COB ; 5412 ; 3029 ; 1437 ; 897; 98 ; 67 ; 96; 47
RTCB531.COB ; 8361 ; 4118 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCB532.COB ; 2617 ; 1597 ; 605 ; 363; 59 ; 42 ; 57; 28
RTCB533.COB ; 2514 ; 1459 ; 554 ; 301; 59 ; 42 ; 57; 28
RTCB605.COB ; 1739 ; 1133 ; 355 ; 211; 34 ; 31 ; 32; 21
RTCB606.COB ; 1796 ; 1159 ; 363 ; 215; 31 ; 28 ; 29; 19
RTCB607.COB ; 1794 ; 1133 ; 355 ; 211; 34 ; 31 ; 32; 21
RTCB608.COB ; 1735 ; 1131 ; 351 ; 209; 31 ; 28 ; 29; 19
RTCB628.COB ; 1908 ; 1247 ; 421 ; 378; 27 ; 26 ; 27; 17
RTCB629.COB ; 1911 ; 1071 ; 352 ; 171; 52 ; 39 ; 50; 26
RTCB630.COB ; 1817 ; 1170 ; 373 ; 220; 31 ; 28 ; 29; 19
RTCB631.COB ; 2296 ; 1431 ; 459 ; 332; 29 ; 28 ; 27; 18
RTCB702.COB ; 2066 ; 1580 ; 491 ; 383; 22 ; 22 ; 22; 14
RTCB703.COB ; 1886 ; 1305 ; 399 ; 246; 27 ; 29 ; 27; 19
RTCB704.COB ; 3235 ; 2103 ; 753 ; 622; 41 ; 37 ; 39; 25
RTCB705.COB ; 1642 ; 1314 ; 433 ; 323; 29 ; 33 ; 27; 25
RTCB706.COB ; 2028 ; 1508 ; 440 ; 339; 29 ; 34 ; 27; 23
RTCB707.COB ; 2548 ; 1600 ; 480 ; 341; 28 ; 30 ; 27; 21
RTCB708.COB ; 4657 ; 3506 ; 1292 ; 741; 64 ; 49 ; 62; 33
RTCB714.COB ; 3972 ; 2432 ; 1034 ; 677; 27 ; 42 ; 25; 34
RTCB715.COB ; 1537 ; 1017 ; 298 ; 163; 55 ; 53 ; 53; 35
RTCB717.COB ; 1020 ; 854 ; 272 ; 139; 55 ; 53 ; 53; 35
RTCB723.COB ; 1585 ; 1187 ; 395 ; 219; 34 ; 31 ; 32; 21
RTCB724.COB ; 1536 ; 1151 ; 395 ; 219; 34 ; 31 ; 32; 21
RTCB725.COB ; 1496 ; 1127 ; 395 ; 219; 34 ; 31 ; 32; 21
RTCB726.COB ; 1526 ; 1136 ; 395 ; 219; 34 ; 31 ; 32; 21
RTCB727.COB ; 1586 ; 1182 ; 395 ; 219; 34 ; 31 ; 32; 21
RTCB728.COB ; 1513 ; 1137 ; 395 ; 219; 34 ; 31 ; 32; 21
RTCB729.COB ; 1507 ; 1135 ; 413 ; 228; 31 ; 31 ; 29; 21
RTCB730.COB ; 1564 ; 1285 ; 515 ; 298; 34 ; 34 ; 32; 21
RTCB731.COB ; 3820 ; 2268 ; 1066 ; 730; 27 ; 40 ; 25; 32
RTCB732.COB ; 2045 ; 1219 ; 388 ; 229; 29 ; 35 ; 27; 25
RTCB733.COB ; 2075 ; 1153 ; 348 ; 189; 29 ; 31 ; 27; 21
RTCB734.COB ; 2211 ; 1228 ; 472 ; 207; 53 ; 43 ; 51; 29
RTCB749.COB ; 2652 ; 1993 ; 670 ; 534; 23 ; 22 ; 23; 14
RTCC010.COB ; 4330 ; 3293 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC011.COB ; 3140 ; 2612 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC012.COB ; 4116 ; 3064 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC013.COB ; 2398 ; 1844 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC014.COB ; 5119 ; 3915 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC015.COB ; 2349 ; 1819 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC016.COB ; 3975 ; 2947 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC032.COB ; 2417 ; 1822 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC033.COB ; 2655 ; 1969 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC041.COB ; 2418 ; 1776 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC042.COB ; 2422 ; 1781 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC043.COB ; 2434 ; 1784 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC044.COB ; 2394 ; 1760 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC045.COB ; 4289 ; 3161 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC093.COB ; 1660 ; 1151 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC100.COB ; 1658 ; 1157 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC101.COB ; 2993 ; 2514 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC102.COB ; 3390 ; 2981 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC103.COB ; 3702 ; 3115 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC104.COB ; 3228 ; 2838 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC105.COB ; 3607 ; 3014 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC106.COB ; 1863 ; 1302 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC107.COB ; 1740 ; 1215 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC108.COB ; 3447 ; 3037 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC109.COB ; 3650 ; 3078 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC110.COB ; 3437 ; 3009 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC111.COB ; 3231 ; 2859 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC112.COB ; 4491 ; 3801 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC113.COB ; 3274 ; 2911 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC114.COB ; 3893 ; 3366 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCC115.COB ; 3389 ; 2872 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCP020.COB ; 1439 ; 992 ; 341 ; 179; 65 ; 42 ; 65; 31
RTCP025.COB ; 1115 ; 662 ; 207 ; 90; 27 ; 23 ; 27; 18
RTCP026.COB ; 976 ; 644 ; 196 ; 90; 27 ; 30 ; 25; 17
RTCP037.COB ; 2068 ; 882 ; 403 ; 140; 38 ; 36 ; 38; 25
RTCP040.COB ; 1555 ; 715 ; 312 ; 102; 35 ; 31 ; 35; 21
RTCP044.COB ; 770 ; 623 ; 231 ; 94; 23 ; 22 ; 23; 15
RTCP054.COB ; 1925 ; 935 ; 340 ; 137; 33 ; 37 ; 33; 26
RTCP055.COB ; 2480 ; 1789 ; 793 ; 816; 22 ; 22 ; 22; 15
RTCP059.COB ; 1331 ; 875 ; 251 ; 133; 43 ; 41 ; 42; 28
RTCP072.COB ; 3113 ; 1113 ; 485 ; 172; 45 ; 39 ; 45; 27
RTCP075.COB ; 3750 ; 2975 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCP079.COB ; 969 ; 658 ; 234 ; 109; 35 ; 31 ; 35; 21
RTCP083.COB ; 1456 ; 885 ; 295 ; 172; 51 ; 40 ; 51; 28
RTCP091.COB ; 804 ; 483 ; 102 ; 46; 25 ; 22 ; 25; 14
RTCP093.COB ; 1999 ; 926 ; 332 ; 160; 28 ; 13 ; 28; 8
RTCP109.COB ; 5466 ; 1399 ; 559 ; 297; 33 ; 27 ; 32; 19
RTCP110.COB ; 3470 ; 1612 ; 675 ; 364; 33 ; 41 ; 31; 30
RTCP111.COB ; 9313 ; 1603 ; 597 ; 343; 27 ; 25 ; 26; 17
RTCP115.COB ; 2177 ; 1086 ; 428 ; 201; 25 ; 16 ; 23; 10
RTCP150.COB ; 2106 ; 1416 ; 700 ; 433; 23 ; 22 ; 23; 15
RTCP152.COB ; 1847 ; 994 ; 345 ; 207; 23 ; 22 ; 23; 14
RTCP156.COB ; 903 ; 598 ; 272 ; 105; 43 ; 42 ; 41; 28
RTCP170.COB ; 657 ; 390 ; 167 ; 49; 48 ; 32 ; 48; 23
RTCP237.COB ; 1331 ; 833 ; 282 ; 129; 32 ; 33 ; 32; 22
RTCP240.COB ; 1098 ; 518 ; 235 ; 93; 50 ; 36 ; 49; 25
RTCP249.COB ; 2517 ; 1836 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCP253.COB ; 3150 ; 1760 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCP254.COB ; 2330 ; 1032 ; 394 ; 207; 38 ; 41 ; 38; 27
RTCP258.COB ; 2535 ; 1386 ; 403 ; 208; 26 ; 13 ; 24; 8
RTCP259.COB ; 1036 ; 624 ; 207 ; 88; 41 ; 44 ; 41; 28
RTCP260.COB ; 3318 ; 2035 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCP261.COB ; 10622 ; 7537 ; 3261 ; 914; 66 ; 31 ; 64; 23
RTCP264.COB ; 1761 ; 1065 ; 458 ; 158; 39 ; 39 ; 37; 27
RTCP266.COB ; 8382 ; 4142 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCP267.COB ; 1129 ; 607 ; 174 ; 57; 30 ; 33 ; 30; 23
RTCP268.COB ; 966 ; 733 ; 269 ; 77; 35 ; 23 ; 33; 16
RTCP269.COB ; 991 ; 741 ; 269 ; 77; 35 ; 23 ; 33; 16
RTCP270.COB ; 973 ; 729 ; 269 ; 77; 35 ; 23 ; 33; 16
RTCP271.COB ; 1001 ; 741 ; 269 ; 77; 35 ; 23 ; 33; 16
RTCP272.COB ; 785 ; 613 ; 269 ; 76; 35 ; 23 ; 33; 16
RTCP273.COB ; 828 ; 628 ; 269 ; 76; 35 ; 23 ; 33; 16
RTCP274.COB ; 1251 ; 787 ; 269 ; 76; 35 ; 23 ; 33; 16
RTCP279.COB ; 1987 ; 1131 ; 269 ; 77; 35 ; 23 ; 33; 16
RTCP280.COB ; 2658 ; 855 ; 251 ; 94; 36 ; 18 ; 34; 11
RTCP282.COB ; 4846 ; 1202 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCP291.COB ; 3680 ; 2237 ; 1053 ; 214; 77 ; 28 ; 75; 21
RTCP293.COB ; 1071 ; 728 ; 269 ; 76; 35 ; 23 ; 33; 16
RTCP297.COB ; 871 ; 643 ; 269 ; 76; 35 ; 23 ; 33; 16
RTCP381.COB ; 2107 ; 464 ; 160 ; 48; 59 ; 37 ; 57; 26
RTCP382.COB ; 3494 ; 819 ; 334 ; 144; 55 ; 37 ; 55; 27
RTCP383.COB ; 892 ; 375 ; 113 ; 34; 36 ; 18 ; 36; 13
RTCP384.COB ; 1748 ; 812 ; 324 ; 132; 48 ; 24 ; 46; 18
RTCP385.COB ; 402 ; 363 ; 105 ; 34; 39 ; 27 ; 37; 19
RTCP390.COB ; 1283 ; 733 ; 255 ; 99; 57 ; 45 ; 57; 33
RTCP391.COB ; 1207 ; 979 ; 325 ; 182; 49 ; 31 ; 47; 21
RTCP392.COB ; 1592 ; 1181 ; 449 ; 223; 29 ; 28 ; 27; 18
RTCP393.COB ; 1227 ; 954 ; 381 ; 167; 29 ; 32 ; 27; 24
RTCP394.COB ; 732 ; 524 ; 170 ; 54; 47 ; 28 ; 47; 20
RTCP404.COB ; 531 ; 376 ; 119 ; 43; 34 ; 21 ; 34; 13
RTCP405.COB ; 494 ; 346 ; 107 ; 37; 41 ; 32 ; 41; 23
RTCP406.COB ; 2104 ; 1230 ; 569 ; 277; 30 ; 27 ; 30; 18
RTCP407.COB ; 2182 ; 1298 ; 487 ; 225; 37 ; 32 ; 37; 22
RTCP412.COB ; 3030 ; 1465 ; 848 ; 403; 27 ; 28 ; 25; 20
RTCP414.COB ; 2142 ; 998 ; 343 ; 150; 57 ; 42 ; 55; 30
RTCP420.COB ; 3002 ; 557 ; 195 ; 96; 48 ; 31 ; 48; 22
RTCP421.COB ; 1087 ; 838 ; 318 ; 170; 29 ; 28 ; 27; 18
RTCP501.COB ; 1103 ; 509 ; 152 ; 54; 22 ; 22 ; 22; 15
RTCP504.COB ; 810 ; 448 ; 132 ; 34; 23 ; 25 ; 21; 17
RTCP601.COB ; 441 ; 317 ; 70 ; 25; 49 ; 39 ; 47; 24
RTCP602.COB ; 1730 ; 899 ; 231 ; 120; 22 ; 23 ; 22; 14
RTCP603.COB ; 1344 ; 817 ; 214 ; 115; 39 ; 44 ; 39; 26
RTCP604.COB ; 2253 ; 1171 ; 339 ; 219; 40 ; 32 ; 38; 21
RTCP609.COB ; 1831 ; 934 ; 263 ; 141; 30 ; 32 ; 30; 21
RTCP620.COB ; 1816 ; 1238 ; 368 ; 209; 34 ; 23 ; 34; 16
RTCP621.COB ; 482 ; 468 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
RTCP626.COB ; 2134 ; 1009 ; 293 ; 167; 46 ; 36 ; 44; 23
