filename; file size V1; file size V2; LTS size V1; LTS size V2; Equivalent; Explored V1 ; Explored V2 ; matches V1; matches V2; skipped V1; skipped V2
LITS511.COB ; 5068 ; 3186 ; 1639 ; 832; False;117 ; 75 ; 109; 69;  0; 0
LITS512.COB ; 6621 ; 3887 ; 2406 ; 1096; False;117 ; 77 ; 109; 71;  0; 0
LITS513.COB ; 3723 ; 2462 ; 1273 ; 642; False;117 ; 75 ; 109; 69;  0; 0
LITS600.COB ; 5518 ; 3411 ; 1831 ; 898; False;96 ; 54 ; 88; 50;  0; 0
LITS601.COB ; 2375 ; 1310 ; 777 ; 316; False;97 ; 54 ; 89; 50;  0; 0
LITS602.COB ; 3146 ; 1834 ; 974 ; 486; False;98 ; 54 ; 90; 50;  0; 0
LITS603.COB ; 4694 ; 2811 ; 1540 ; 720; False;97 ; 54 ; 89; 50;  0; 0
LITS701.COB ; 8496 ; 4553 ; 2471 ; 1188; False;116 ; 68 ; 106; 62;  0; 0
LITS702.COB ; 8629 ; 5040 ; 2500 ; 1212; False;116 ; 68 ; 106; 62;  0; 0
LITS703.COB ; 6848 ; 3741 ; 2030 ; 967; False;117 ; 68 ; 107; 62;  0; 0
LITS704.COB ; 7329 ; 4322 ; 2111 ; 1081; False;118 ; 68 ; 108; 62;  0; 0
LITS705.COB ; 4206 ; 2252 ; 1387 ; 589; False;118 ; 68 ; 108; 62;  0; 0
LITS706.COB ; 8912 ; 5285 ; 2609 ; 1286; False;116 ; 68 ; 106; 62;  0; 0
LITS707.COB ; 8634 ; 5290 ; 2417 ; 1262; False;116 ; 68 ; 106; 62;  0; 0
LITS708.COB ; 11566 ; 7270 ; 3210 ; 1666; False;118 ; 68 ; 108; 62;  0; 0
LITS709.COB ; 2181 ; 1194 ; 714 ; 285; False;97 ; 54 ; 89; 50;  0; 0
LITS710.COB ; 2791 ; 1266 ; 857 ; 304; False;39 ; 24 ; 36; 22;  0; 0
LITS900.COB ; 2446 ; 1357 ; 765 ; 328; False;92 ; 51 ; 85; 47;  0; 0
LITS901.COB ; 8309 ; 3722 ; 2027 ; 1053; False;139 ; 83 ; 129; 77;  0; 0
LITS902.COB ; 7320 ; 2719 ; 1657 ; 813; False;125 ; 73 ; 115; 67;  0; 0
LITS903.COB ; 2776 ; 1229 ; 765 ; 247; False;92 ; 51 ; 85; 47;  0; 0
LITS904.COB ; 4391 ; 2424 ; 1340 ; 663; False;65 ; 41 ; 59; 37;  0; 0
LITU001.COB ; 2178 ; 1278 ; 483 ; 208; False;85 ; 49 ; 77; 43;  0; 0
LITU002.COB ; 1308 ; 913 ; 403 ; 166; False;86 ; 49 ; 78; 43;  0; 0
LITU003.COB ; 1237 ; 824 ; 440 ; 234; False;197 ; 108 ; 191; 104;  0; 0
LITU004.COB ; 951 ; 625 ; 293 ; 144; False;187 ; 101 ; 181; 97;  0; 0
LITU005.COB ; 1384 ; 986 ; 531 ; 232; False;167 ; 92 ; 163; 88;  0; 0
LITU006.COB ; 7635 ; 3933 ; 1975 ; 1066; False;143 ; 68 ; 141; 66;  0; 0
LITU008.COB ; 1189 ; 962 ; 365 ; 197; False;104 ; 55 ; 102; 55;  0; 0
LITU009.COB ; 3665 ; 1537 ; 446 ; 237; False;246 ; 163 ; 238; 156;  0; 0
LITU011.COB ; 5023 ; 1978 ; 770 ; 355; False;92 ; 50 ; 86; 45;  0; 0
LITVA01.COB ; 690 ; 496 ; 191 ; 90; False;58 ; 26 ; 56; 24;  0; 0
LITVA02.COB ; 1875 ; 1309 ; 431 ; 334; False;58 ; 26 ; 56; 24;  0; 0
LITVA03.COB ; 862 ; 625 ; 237 ; 140; False;58 ; 26 ; 56; 24;  0; 0
LITVA04.COB ; 758 ; 540 ; 199 ; 98; False;58 ; 26 ; 56; 24;  0; 0
LITVA05.COB ; 848 ; 606 ; 207 ; 110; False;58 ; 26 ; 56; 24;  0; 0
LITVA06.COB ; 868 ; 632 ; 239 ; 142; False;58 ; 26 ; 56; 24;  0; 0
LITVA07.COB ; 758 ; 540 ; 199 ; 98; False;58 ; 26 ; 56; 24;  0; 0
LITVA08.COB ; 706 ; 501 ; 189 ; 88; False;58 ; 26 ; 56; 24;  0; 0
LITVA09.COB ; 633 ; 455 ; 177 ; 76; False;58 ; 26 ; 56; 24;  0; 0
LITVA10.COB ; 1438 ; 1017 ; 321 ; 224; False;58 ; 26 ; 56; 24;  0; 0
LITVA11.COB ; 614 ; 440 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
LITVA12.COB ; 854 ; 610 ; 207 ; 110; False;58 ; 26 ; 56; 24;  0; 0
LITVA13.COB ; 627 ; 449 ; 181 ; 80; False;58 ; 26 ; 56; 24;  0; 0
LITVA14.COB ; 930 ; 666 ; 231 ; 134; False;58 ; 26 ; 56; 24;  0; 0
LITVA15.COB ; 912 ; 646 ; 219 ; 122; False;58 ; 26 ; 56; 24;  0; 0
LITVA16.COB ; 736 ; 526 ; 195 ; 94; False;58 ; 26 ; 56; 24;  0; 0
LITVA17.COB ; 595 ; 432 ; 177 ; 76; False;58 ; 26 ; 56; 24;  0; 0
LITVA18.COB ; 666 ; 480 ; 191 ; 90; False;58 ; 26 ; 56; 24;  0; 0
LITVA19.COB ; 732 ; 520 ; 191 ; 90; False;58 ; 26 ; 56; 24;  0; 0
LITVA20.COB ; 732 ; 520 ; 191 ; 90; False;58 ; 26 ; 56; 24;  0; 0
LITVA21.COB ; 1059 ; 766 ; 277 ; 180; False;58 ; 26 ; 56; 24;  0; 0
LITVA22.COB ; 601 ; 435 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
LITVA23.COB ; 627 ; 454 ; 181 ; 80; False;58 ; 26 ; 56; 24;  0; 0
LITVA24.COB ; 626 ; 452 ; 183 ; 82; False;58 ; 26 ; 56; 24;  0; 0
LITVA25.COB ; 595 ; 432 ; 177 ; 76; False;58 ; 26 ; 56; 24;  0; 0
LITVA26.COB ; 814 ; 583 ; 205 ; 108; False;58 ; 26 ; 56; 24;  0; 0
LITVA27.COB ; 656 ; 471 ; 185 ; 84; False;58 ; 26 ; 56; 24;  0; 0
LITVA28.COB ; 611 ; 443 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
LITVA30.COB ; 1231 ; 868 ; 305 ; 208; False;58 ; 26 ; 56; 24;  0; 0
LITVA31.COB ; 723 ; 498 ; 177 ; 76; False;58 ; 26 ; 56; 24;  0; 0
LITVA32.COB ; 740 ; 541 ; 213 ; 116; False;58 ; 26 ; 56; 24;  0; 0
LITVA34.COB ; 753 ; 549 ; 215 ; 118; False;58 ; 26 ; 56; 24;  0; 0
LITVA37.COB ; 726 ; 531 ; 209 ; 112; False;58 ; 26 ; 56; 24;  0; 0
LITVA38.COB ; 1230 ; 874 ; 307 ; 210; False;58 ; 26 ; 56; 24;  0; 0
LITVA39.COB ; 1040 ; 741 ; 249 ; 152; False;58 ; 26 ; 56; 24;  0; 0
LITVA40.COB ; 636 ; 453 ; 177 ; 76; False;58 ; 26 ; 56; 24;  0; 0
LITVA41.COB ; 977 ; 693 ; 243 ; 146; False;58 ; 26 ; 56; 24;  0; 0
LITVA42.COB ; 1052 ; 751 ; 273 ; 176; False;58 ; 26 ; 56; 24;  0; 0
LITVA43.COB ; 936 ; 668 ; 219 ; 122; False;58 ; 26 ; 56; 24;  0; 0
LITVA44.COB ; 1483 ; 1060 ; 361 ; 264; False;58 ; 26 ; 56; 24;  0; 0
LITVA45.COB ; 1142 ; 886 ; 249 ; 152; False;58 ; 26 ; 56; 24;  0; 0
LITVA46.COB ; 848 ; 608 ; 203 ; 106; False;58 ; 26 ; 56; 24;  0; 0
LITVA47.COB ; 716 ; 527 ; 209 ; 112; False;58 ; 26 ; 56; 24;  0; 0
LITVA48.COB ; 718 ; 527 ; 209 ; 112; False;58 ; 26 ; 56; 24;  0; 0
LITVA49.COB ; 1179 ; 808 ; 189 ; 88; False;58 ; 26 ; 56; 24;  0; 0
LITVA80.COB ; 1144 ; 814 ; 291 ; 194; False;58 ; 26 ; 56; 24;  0; 0
LITVA87.COB ; 779 ; 556 ; 185 ; 84; False;58 ; 26 ; 56; 24;  0; 0
LITVA90.COB ; 832 ; 592 ; 199 ; 98; False;58 ; 26 ; 56; 24;  0; 0
LITVA91.COB ; 832 ; 589 ; 197 ; 96; False;58 ; 26 ; 56; 24;  0; 0
LITVC01.COB ; 786 ; 557 ; 197 ; 96; False;58 ; 26 ; 56; 24;  0; 0
LITVC02.COB ; 864 ; 606 ; 199 ; 98; False;58 ; 26 ; 56; 24;  0; 0
LITVC03.COB ; 828 ; 592 ; 203 ; 106; False;58 ; 26 ; 56; 24;  0; 0
LITVC04.COB ; 802 ; 580 ; 223 ; 126; False;58 ; 26 ; 56; 24;  0; 0
LITVC05.COB ; 741 ; 542 ; 213 ; 116; False;58 ; 26 ; 56; 24;  0; 0
LITVC06.COB ; 892 ; 625 ; 201 ; 100; False;58 ; 26 ; 56; 24;  0; 0
LITVC07.COB ; 830 ; 587 ; 201 ; 100; False;58 ; 26 ; 56; 24;  0; 0
LITVC08.COB ; 1423 ; 1008 ; 345 ; 248; False;58 ; 26 ; 56; 24;  0; 0
LITVC09.COB ; 606 ; 439 ; 177 ; 76; False;58 ; 26 ; 56; 24;  0; 0
LITVC11.COB ; 854 ; 610 ; 207 ; 110; False;58 ; 26 ; 56; 24;  0; 0
LITVC12.COB ; 854 ; 610 ; 207 ; 110; False;58 ; 26 ; 56; 24;  0; 0
NOAB004.COB ; 3450 ; 2131 ; 774 ; 402; False;151 ; 98 ; 145; 93;  0; 0
NOAB005.COB ; 4347 ; 2765 ; 1093 ; 596; False;137 ; 88 ; 131; 79;  0; 0
NOAB015.COB ; 1469 ; 1348 ; 470 ; 269; False;53 ; 36 ; 51; 34;  0; 0
NOAB016.COB ; 1469 ; 1345 ; 471 ; 269; False;53 ; 35 ; 51; 33;  0; 0
NOAB017.COB ; 1275 ; 1146 ; 383 ; 215; False;53 ; 36 ; 51; 34;  0; 0
NOAB018.COB ; 1198 ; 1043 ; 333 ; 180; False;76 ; 49 ; 72; 45;  0; 0
NOAB019.COB ; 1614 ; 1448 ; 642 ; 366; False;155 ; 92 ; 153; 90;  0; 0
NOAB020.COB ; 1196 ; 1060 ; 355 ; 199; False;53 ; 35 ; 51; 33;  0; 0
NOAB021.COB ; 2234 ; 1527 ; 468 ; 269; False;217 ; 125 ; 213; 121;  0; 0
NOAB022.COB ; 3179 ; 2173 ; 816 ; 493; False;141 ; 79 ; 139; 77;  0; 0
NOAB023.COB ; 1331 ; 928 ; 294 ; 141; True;142 ; 82 ; 142; 82;  0; 0
NOAB024.COB ; 1646 ; 1200 ; 470 ; 247; False;55 ; 34 ; 53; 30;  0; 0
NOAB025.COB ; 3433 ; 2546 ; 1083 ; 637; False;81 ; 49 ; 79; 45;  0; 0
NOAB030.COB ; 2312 ; 1370 ; 621 ; 257; False;59 ; 40 ; 57; 36;  0; 0
NOAB045.COB ; 4149 ; 3298 ; 1345 ; 806; False;70 ; 43 ; 65; 39;  0; 0
NOAB046.COB ; 3116 ; 2273 ; 930 ; 533; False;122 ; 70 ; 118; 66;  0; 0
NOAB047.COB ; 3116 ; 2556 ; 1071 ; 650; False;154 ; 99 ; 152; 95;  0; 0
NOAB048.COB ; 3559 ; 2508 ; 985 ; 577; False;62 ; 35 ; 58; 31;  0; 0
NOAB053.COB ; 2581 ; 2012 ; 854 ; 496; False;110 ; 72 ; 108; 68;  0; 0
NOAB059.COB ; 3516 ; 2484 ; 979 ; 579; False;63 ; 49 ; 61; 45;  0; 0
NOAB071.COB ; 2590 ; 1933 ; 744 ; 413; False;94 ; 65 ; 90; 59;  0; 0
NOAB119.COB ; 3336 ; 2137 ; 775 ; 405; False;153 ; 100 ; 147; 95;  0; 0
NOAB122.COB ; 4399 ; 2828 ; 1266 ; 684; False;75 ; 41 ; 73; 39;  0; 0
NOAB124.COB ; 5941 ; 3541 ; 1656 ; 978; False;64 ; 34 ; 62; 32;  0; 0
NOAB125.COB ; 3354 ; 2129 ; 945 ; 506; False;68 ; 34 ; 66; 32;  0; 0
NOAB127.COB ; 4222 ; 2709 ; 1098 ; 602; False;73 ; 39 ; 69; 35;  0; 0
NOAB129.COB ; 4162 ; 2309 ; 1203 ; 588; False;148 ; 91 ; 144; 85;  0; 0
NOAB131.COB ; 6762 ; 4399 ; 2301 ; 1263; False;77 ; 46 ; 75; 41;  0; 0
NOAB167.COB ; 4109 ; 2625 ; 1167 ; 737; False;73 ; 43 ; 71; 39;  0; 0
NOAB185.COB ; 3897 ; 1957 ; 724 ; 402; False;55 ; 35 ; 51; 31;  0; 0
NOAB188.COB ; 4900 ; 2881 ; 1143 ; 641; False;123 ; 73 ; 121; 71;  0; 0
NOAB191.COB ; 2530 ; 1954 ; 651 ; 323; False;214 ; 124 ; 209; 120;  0; 0
NOAB203.COB ; 1986 ; 1569 ; 672 ; 358; False;78 ; 47 ; 74; 44;  0; 0
NOAB210.COB ; 3845 ; 2964 ; 1129 ; 658; False;62 ; 31 ; 60; 29;  0; 0
NOAB211.COB ; 5311 ; 4004 ; 1774 ; 1069; False;102 ; 59 ; 90; 43;  0; 0
NOAB217.COB ; 2101 ; 1529 ; 609 ; 381; False;46 ; 27 ; 44; 25;  0; 0
NOAB218.COB ; 4530 ; 3440 ; 1534 ; 979; False;48 ; 29 ; 46; 27;  0; 0
NOAB227.COB ; 5754 ; 3601 ; 1671 ; 859; False;115 ; 71 ; 111; 65;  0; 0
NOAB235.COB ; 10924 ; 7894 ; 3368 ; 2024; False;84 ; 52 ; 82; 50;  0; 0
NOAB236.COB ; 15268 ; 12807 ; 6070 ; 3987; False;755 ; 515 ; 739; 513;  0; 0
NOAB237.COB ; 7581 ; 5405 ; 2560 ; 1537; False;163 ; 103 ; 157; 93;  0; 0
NOAB239.COB ; 2699 ; 2134 ; 729 ; 380; False;63 ; 40 ; 61; 38;  0; 0
NOAB246.COB ; 2820 ; 2029 ; 812 ; 484; False;165 ; 99 ; 157; 89;  0; 0
NOAB251.COB ; 8651 ; 5763 ; 2809 ; 1788; False;50 ; 43 ; 45; 38;  0; 0
NOAB252.COB ; 3248 ; 2406 ; 974 ; 478; False;156 ; 93 ; 150; 87;  0; 0
NOAB263.COB ; 1971 ; 1553 ; 476 ; 226; False;258 ; 126 ; 256; 124;  0; 0
NOAB264.COB ; 3043 ; 2630 ; 822 ; 438; False;89 ; 51 ; 87; 47;  0; 0
NOAB267.COB ; 2408 ; 1618 ; 596 ; 318; False;39 ; 36 ; 35; 32;  0; 0
NOAB401.COB ; 4293 ; 2380 ; 1205 ; 589; False;148 ; 91 ; 144; 85;  0; 0
NOAB404.COB ; 11205 ; 8160 ; 3490 ; 2137; False;85 ; 53 ; 83; 51;  0; 0
NOAB405.COB ; 15670 ; 12919 ; 5903 ; 3628; False;346 ; 212 ; 329; 208;  0; 0
NOAB406.COB ; 9545 ; 6727 ; 2989 ; 1826; False;219 ; 139 ; 209; 125;  0; 0
NOAB407.COB ; 4533 ; 2952 ; 1268 ; 684; False;75 ; 41 ; 73; 39;  0; 0
NOAB408.COB ; 6547 ; 4127 ; 1857 ; 1083; False;76 ; 42 ; 74; 40;  0; 0
NOAB409.COB ; 3798 ; 2247 ; 1136 ; 437; False;300 ; 184 ; 294; 177;  0; 0
NOAB410.COB ; 6218 ; 4018 ; 1828 ; 977; False;115 ; 71 ; 111; 65;  0; 0
NOAB411.COB ; 6582 ; 4029 ; 1824 ; 918; False;76 ; 42 ; 74; 40;  0; 0
NOAB412.COB ; 7034 ; 4556 ; 2303 ; 1269; False;77 ; 46 ; 75; 41;  0; 0
NOAB415.COB ; 3252 ; 2489 ; 979 ; 489; False;156 ; 93 ; 150; 87;  0; 0
NOAB424.COB ; 4075 ; 3051 ; 1162 ; 646; False;27 ; 21 ; 23; 19;  0; 0
NOAB425.COB ; 3389 ; 2144 ; 896 ; 485; False;68 ; 34 ; 66; 32;  0; 0
NOAB426.COB ; 1444 ; 991 ; 361 ; 182; False;111 ; 59 ; 107; 57;  0; 0
NOAB432.COB ; 2447 ; 1799 ; 557 ; 294; False;71 ; 40 ; 69; 36;  0; 0
NOAB451.COB ; 2097 ; 1493 ; 569 ; 315; False;42 ; 29 ; 38; 25;  0; 0
NOAB506.COB ; 1637 ; 1240 ; 397 ; 221; False;106 ; 63 ; 104; 61;  0; 0
NOAB560.COB ; 6114 ; 5680 ; 2255 ; 1272; False;698 ; 337 ; 670; 333;  0; 0
NOAB562.COB ; 4620 ; 4094 ; 1637 ; 907; False;88 ; 54 ; 86; 52;  0; 0
NOAB565.COB ; 13154 ; 11507 ; 5291 ; 3339; False;995 ; 528 ; 939; 524;  0; 0
NOAB566.COB ; 14927 ; 13243 ; 5510 ; 3666; False;950 ; 509 ; 896; 499;  0; 0
NOAB567.COB ; 19605 ; 17150 ; 6378 ; 4454; False;1914 ; 981 ; 1904; 979;  0; 0
NOAB568.COB ; 14009 ; 12441 ; 5530 ; 3651; False;1914 ; 1019 ; 1906; 1017;  0; 0
NOAB581.COB ; 2130 ; 1497 ; 581 ; 277; False;94 ; 49 ; 92; 47;  0; 0
NOAB582.COB ; 2052 ; 1514 ; 585 ; 279; False;87 ; 44 ; 85; 42;  0; 0
NOAB583.COB ; 1707 ; 1187 ; 443 ; 189; False;83 ; 44 ; 81; 42;  0; 0
NOAB584.COB ; 1596 ; 1175 ; 443 ; 189; False;83 ; 44 ; 81; 42;  0; 0
NOAB735.COB ; 2991 ; 2503 ; 803 ; 476; False;147 ; 82 ; 143; 78;  0; 0
NOAB774.COB ; 1995 ; 1457 ; 499 ; 285; False;82 ; 49 ; 80; 47;  0; 0
NOAB776.COB ; 1921 ; 1508 ; 598 ; 362; False;86 ; 53 ; 84; 51;  0; 0
NOAB778.COB ; 1651 ; 1102 ; 426 ; 197; False;100 ; 60 ; 98; 56;  0; 0
NOAB779.COB ; 1651 ; 1102 ; 426 ; 197; False;100 ; 60 ; 98; 56;  0; 0
NOAB780.COB ; 1651 ; 1102 ; 426 ; 197; False;100 ; 60 ; 98; 56;  0; 0
NOAB781.COB ; 1651 ; 1102 ; 426 ; 197; False;100 ; 60 ; 98; 56;  0; 0
NOAB852.COB ; 1403 ; 1210 ; 460 ; 276; False;119 ; 81 ; 115; 75;  0; 0
NOAB857.COB ; 2344 ; 1939 ; 848 ; 508; False;126 ; 86 ; 122; 79;  0; 0
NOAB860.COB ; 2898 ; 2150 ; 861 ; 521; False;79 ; 49 ; 77; 47;  0; 0
NOAB862.COB ; 2662 ; 1999 ; 935 ; 617; False;303 ; 194 ; 299; 190;  0; 0
NOAB863.COB ; 1442 ; 1224 ; 481 ; 279; False;192 ; 116 ; 185; 108;  0; 0
NOAB865.COB ; 3154 ; 2448 ; 1232 ; 775; False;136 ; 88 ; 132; 80;  0; 0
NOAB866.COB ; 2017 ; 1737 ; 540 ; 337; False;76 ; 45 ; 72; 41;  0; 0
NOAB867.COB ; 3622 ; 2604 ; 1375 ; 791; False;258 ; 169 ; 252; 161;  0; 0
NOAB868.COB ; 1803 ; 1446 ; 597 ; 369; False;251 ; 152 ; 247; 148;  0; 0
NOAB869.COB ; 1618 ; 1412 ; 612 ; 377; False;127 ; 86 ; 123; 80;  0; 0
NOAB886.COB ; 1942 ; 1423 ; 561 ; 346; False;57 ; 39 ; 55; 37;  0; 0
NOAB891.COB ; 1758 ; 1423 ; 573 ; 346; False;169 ; 102 ; 167; 100;  0; 0
NOAB896.COB ; 5401 ; 3887 ; 2019 ; 1303; False;144 ; 93 ; 136; 83;  0; 0
NOAC168.COB ; 3463 ; 2477 ; 1306 ; 648; False;112 ; 59 ; 102; 49;  0; 0
NOAP001.COB ; 2639 ; 1797 ; 919 ; 308; False;56 ; 29 ; 54; 27;  0; 0
NOAP002.COB ; 2321 ; 1423 ; 546 ; 248; False;36 ; 18 ; 34; 16;  0; 0
NOAP003.COB ; 4852 ; 4091 ; 2291 ; 1022; False;52 ; 24 ; 50; 22;  0; 0
NOAP007.COB ; 544 ; 440 ; 123 ; 28; False;56 ; 20 ; 54; 15;  0; 0
NOAP008.COB ; 2316 ; 1763 ; 1084 ; 555; False;94 ; 49 ; 89; 44;  0; 0
NOAP009.COB ; 1740 ; 1375 ; 695 ; 333; False;88 ; 43 ; 85; 40;  0; 0
NOAP010.COB ; 1634 ; 1209 ; 649 ; 293; False;86 ; 43 ; 83; 40;  0; 0
NOAP011.COB ; 516 ; 450 ; 163 ; 45; False;53 ; 19 ; 51; 17;  0; 0
NOAP012.COB ; 763 ; 686 ; 267 ; 83; False;28 ; 9 ; 26; 7;  0; 0
NOAP013.COB ; 686 ; 621 ; 223 ; 92; False;135 ; 48 ; 127; 42;  0; 0
NOAP026.COB ; 1895 ; 919 ; 390 ; 190; False;97 ; 52 ; 93; 47;  0; 0
NOAP027.COB ; 2922 ; 2078 ; 890 ; 452; False;487 ; 267 ; 477; 261;  0; 0
NOAP028.COB ; 3123 ; 2330 ; 885 ; 388; False;108 ; 84 ; 101; 79;  0; 0
NOAP029.COB ; 1760 ; 1398 ; 378 ; 138; False;50 ; 25 ; 48; 23;  0; 0
NOAP032.COB ; 646 ; 407 ; 115 ; 41; False;51 ; 27 ; 49; 25;  0; 0
NOAP049.COB ; 1262 ; 939 ; 252 ; 121; False;57 ; 34 ; 55; 30;  0; 0
NOAP050.COB ; 826 ; 538 ; 167 ; 45; False;93 ; 35 ; 91; 33;  0; 0
NOAP051.COB ; 1402 ; 845 ; 282 ; 111; False;82 ; 41 ; 78; 35;  0; 0
NOAP052.COB ; 1361 ; 973 ; 312 ; 147; False;71 ; 34 ; 67; 30;  0; 0
NOAP054.COB ; 1182 ; 785 ; 383 ; 176; False;83 ; 40 ; 81; 36;  0; 0
NOAP058.COB ; 1973 ; 1322 ; 559 ; 235; False;102 ; 59 ; 98; 57;  0; 0
NOAP060.COB ; 1579 ; 659 ; 179 ; 62; False;80 ; 46 ; 77; 43;  0; 0
NOAP072.COB ; 879 ; 526 ; 170 ; 55; False;73 ; 36 ; 71; 34;  0; 0
NOAP073.COB ; 841 ; 574 ; 200 ; 74; False;61 ; 34 ; 59; 30;  0; 0
NOAP074.COB ; 1372 ; 917 ; 446 ; 200; False;112 ; 65 ; 106; 56;  0; 0
NOAP075.COB ; 2064 ; 1265 ; 450 ; 234; False;61 ; 34 ; 59; 30;  0; 0
NOAP082.COB ; 1258 ; 861 ; 358 ; 155; False;66 ; 39 ; 64; 37;  0; 0
NOAP118.COB ; 2402 ; 1449 ; 623 ; 273; False;36 ; 18 ; 34; 16;  0; 0
NOAP120.COB ; 4772 ; 4077 ; 2256 ; 1090; False;62 ; 29 ; 60; 27;  0; 0
NOAP126.COB ; 4555 ; 3840 ; 2187 ; 949; False;52 ; 24 ; 50; 22;  0; 0
NOAP128.COB ; 6418 ; 5878 ; 3306 ; 1580; False;60 ; 27 ; 58; 25;  0; 0
NOAP132.COB ; 5503 ; 3687 ; 1747 ; 1043; False;177 ; 100 ; 169; 94;  0; 0
NOAP134.COB ; 7662 ; 3997 ; 1787 ; 1044; False;59 ; 38 ; 55; 35;  0; 0
NOAP144.COB ; 1663 ; 1520 ; 316 ; 80; False;95 ; 62 ; 91; 60;  0; 0
NOAP145.COB ; 1632 ; 1515 ; 298 ; 85; False;100 ; 48 ; 94; 39;  0; 0
NOAP146.COB ; 609 ; 458 ; 131 ; 51; True;100 ; 47 ; 100; 47;  0; 0
NOAP168.COB ; 1491 ; 839 ; 325 ; 114; False;52 ; 27 ; 50; 25;  0; 0
NOAP169.COB ; 1760 ; 851 ; 272 ; 122; False;73 ; 39 ; 71; 37;  0; 0
NOAP187.COB ; 949 ; 637 ; 172 ; 84; False;112 ; 66 ; 110; 62;  0; 0
NOAP190.COB ; 874 ; 591 ; 174 ; 75; False;50 ; 20 ; 48; 18;  0; 0
NOAP198.COB ; 2148 ; 1630 ; 788 ; 434; False;44 ; 27 ; 41; 18;  0; 0
NOAP199.COB ; 1404 ; 952 ; 341 ; 149; False;73 ; 36 ; 69; 29;  0; 0
NOAP200.COB ; 1949 ; 1157 ; 482 ; 267; False;48 ; 23 ; 47; 22;  0; 0
NOAP201.COB ; 10894 ; 7719 ; 4331 ; 2870; False;86 ; 43 ; 81; 37;  0; 0
NOAP202.COB ; 1250 ; 887 ; 274 ; 138; False;40 ; 19 ; 37; 18;  0; 0
NOAP206.COB ; 1667 ; 1243 ; 563 ; 228; False;161 ; 104 ; 148; 90;  0; 0
NOAP209.COB ; 1440 ; 960 ; 470 ; 191; False;254 ; 113 ; 248; 107;  0; 0
NOAP212.COB ; 577 ; 403 ; 123 ; 39; True;80 ; 37 ; 80; 37;  0; 0
NOAP215.COB ; 824 ; 508 ; 139 ; 64; False;111 ; 59 ; 111; 57;  0; 0
NOAP216.COB ; 1066 ; 708 ; 149 ; 67; False;104 ; 59 ; 102; 55;  0; 0
NOAP220.COB ; 1405 ; 944 ; 269 ; 96; False;165 ; 87 ; 157; 85;  0; 0
NOAP230.COB ; 2153 ; 1360 ; 571 ; 322; False;50 ; 23 ; 49; 22;  0; 0
NOAP238.COB ; 3499 ; 1891 ; 750 ; 390; False;57 ; 32 ; 53; 28;  0; 0
NOAP240.COB ; 2103 ; 1445 ; 392 ; 208; False;42 ; 22 ; 40; 20;  0; 0
NOAP244.COB ; 1849 ; 1163 ; 496 ; 254; False;38 ; 18 ; 36; 16;  0; 0
NOAP245.COB ; 1987 ; 1204 ; 542 ; 271; False;113 ; 67 ; 109; 63;  0; 0
NOAP255.COB ; 1349 ; 811 ; 204 ; 113; False;113 ; 67 ; 111; 67;  0; 0
NOAP258.COB ; 1970 ; 1243 ; 571 ; 236; False;63 ; 32 ; 61; 28;  0; 0
NOAP261.COB ; 1506 ; 1062 ; 462 ; 179; False;59 ; 32 ; 57; 28;  0; 0
NOAP269.COB ; 1108 ; 761 ; 337 ; 95; False;65 ; 32 ; 63; 28;  0; 0
NOAP270.COB ; 697 ; 440 ; 135 ; 42; True;92 ; 40 ; 92; 40;  0; 0
NOAP300.COB ; 2263 ; 1502 ; 662 ; 294; False;217 ; 101 ; 205; 93;  0; 0
NOAP301.COB ; 762 ; 588 ; 193 ; 72; False;76 ; 40 ; 73; 37;  0; 0
NOAP302.COB ; 724 ; 569 ; 180 ; 69; False;68 ; 38 ; 65; 35;  0; 0
NOAP303.COB ; 724 ; 569 ; 180 ; 69; False;68 ; 38 ; 65; 35;  0; 0
NOAP304.COB ; 10350 ; 8677 ; 3817 ; 2303; False;74 ; 36 ; 70; 32;  0; 0
NOAP305.COB ; 984 ; 713 ; 178 ; 58; False;96 ; 41 ; 94; 39;  0; 0
NOAP306.COB ; 645 ; 397 ; 126 ; 38; False;23 ; 8 ; 21; 6;  0; 0
NOAP307.COB ; 596 ; 347 ; 100 ; 29; False;84 ; 29 ; 84; 29;  0; 0
NOAP308.COB ; 578 ; 331 ; 92 ; 27; False;76 ; 27 ; 76; 27;  0; 0
NOAP309.COB ; 1239 ; 746 ; 373 ; 182; False;67 ; 30 ; 65; 30;  0; 0
NOAP311.COB ; 1021 ; 709 ; 188 ; 70; False;68 ; 34 ; 64; 30;  0; 0
NOAP312.COB ; 853 ; 399 ; 102 ; 33; False;45 ; 23 ; 43; 21;  0; 0
NOAP313.COB ; 1000 ; 604 ; 193 ; 62; False;25 ; 9 ; 23; 7;  0; 0
NOAP314.COB ; 3148 ; 1754 ; 747 ; 385; False;100 ; 54 ; 98; 51;  0; 0
NOAP315.COB ; 1270 ; 722 ; 247 ; 98; False;29 ; 11 ; 27; 9;  0; 0
NOAP316.COB ; 941 ; 461 ; 152 ; 46; False;25 ; 9 ; 23; 7;  0; 0
