filename; file size V1; file size V2; file size V1 no comment; file size V2 no comment; diff line count;LTS size V1; LTS size V2; CFG size V1; CFG size V2;;;;
OFCS204.COB ;3330;2370;2593;1735;5702;1250;607;1165;467;;;;
OFCS205.COB ;3754;2218;3002;1648;5974;1257;615;1139;443;;;;
OFCS206.COB ;5946;3874;4820;2934;9822;1983;1095;1789;840;;;;
OFCS207.COB ;3080;1873;2401;1342;4955;1095;491;1036;381;;;;
OFCS208.COB ;4194;2812;3347;2077;7008;1447;750;1326;556;;;;
OFCS209.COB ;3753;2448;2992;1821;6203;1199;639;1111;482;;;;
OFCS210.COB ;4753;3012;3885;2306;7767;1563;870;1417;636;;;;
OFCS211.COB ;2521;1406;1956;1003;3929;847;367;807;290;;;;
OFCS212.COB ;6495;4415;5361;3516;10912;1910;1014;1708;726;;;;
OFCS301.COB ;8493;4399;7119;3380;12894;2107;1097;1917;798;;;;
OFCS302.COB ;6750;4488;5576;3514;11240;1998;1118;1733;816;;;;
OFCS303.COB ;4645;2549;3880;2004;7196;1453;717;1210;481;;;;
OFCS304.COB ;3626;2192;2870;1588;5820;1236;565;1148;421;;;;
OFCS305.COB ;5749;3328;4708;2596;9079;1441;681;1328;497;;;;
OFCS306.COB ;16468;11354;13798;9085;27824;4564;2731;3831;1891;;;;
OFCS307.COB ;8697;5333;6987;3906;14032;2680;1470;2474;1130;;;;
OFCS308.COB ;14801;9316;12284;7241;24119;3929;2248;3527;1619;;;;
OFCS309.COB ;2538;1291;2004;914;3831;779;314;747;239;;;;
OFCS310.COB ;2286;1255;1766;883;3543;746;295;711;226;;;;
OFCS311.COB ;2737;1535;2151;1105;4274;908;395;859;300;;;;
OFCS312.COB ;18388;12106;15255;9471;30496;5330;3145;4442;2144;;;;
OFCS313.COB ;3727;2359;2891;1664;6088;1323;630;1240;478;;;;
OFCS314.COB ;3484;2260;2771;1653;5746;1237;598;1141;447;;;;
OFCS316.COB ;3746;1737;3065;1208;5485;971;470;912;364;;;;
OFCS317.COB ;3441;1592;2784;1104;5035;930;416;882;324;;;;
OFCS318.COB ;3084;1695;2444;1210;4781;971;437;901;327;;;;
OFCS319.COB ;6527;3376;5442;2567;9905;1601;845;1497;623;;;;
OFCS320.COB ;3832;2537;3037;1916;6371;1273;639;1183;485;;;;
OFCS322.COB ;2902;1781;2281;1289;4685;991;488;924;382;;;;
OFCS324.COB ;2055;1137;1545;786;3194;696;259;669;202;;;;
OFCS328.COB ;2483;1395;1933;984;3880;821;355;774;270;;;;
OFCS330.COB ;6314;3777;5221;2872;10093;1735;966;1481;682;;;;
OFCS331.COB ;2729;1578;2145;1116;4309;891;407;821;306;;;;
OFCS332.COB ;6600;3886;5625;3160;10488;1803;995;1543;668;;;;
OFCS333.COB ;2339;1211;1824;845;3552;758;300;726;223;;;;
OFCS334.COB ;2402;1267;1874;886;3671;777;333;746;253;;;;
OFCS335.COB ;5813;4131;4625;3070;9946;2036;1095;1875;824;;;;
OFCS401.COB ;7885;5322;6566;4352;13209;1955;954;1824;677;;;;
OFCS402.COB ;6328;4136;5254;3263;10466;1603;838;1471;611;;;;
OFCS403.COB ;3775;2005;3053;1415;5782;1111;548;1012;401;;;;
OFCS404.COB ;5533;2865;4562;2106;8400;1448;735;1321;535;;;;
OFCS405.COB ;3964;2224;3151;1595;6190;1162;526;1085;398;;;;
OFCS406.COB ;2427;1320;1880;938;3749;834;333;782;250;;;;
OFCS407.COB ;8042;5150;6586;3981;13194;2221;1200;2021;847;;;;
OFCS408.COB ;3785;2251;2994;1621;6038;1158;589;1069;431;;;;
OFCS409.COB ;3890;2290;3102;1673;6182;1214;628;1110;455;;;;
OFCS410.COB ;2385;1170;1869;818;3557;696;293;651;224;;;;
OFCS411.COB ;8595;5763;6958;4489;14360;2324;1149;2159;853;;;;
OFCU003.COB ;8303;7053;6480;4496;15358;3954;2202;3779;1743;;;;
OFCU004.COB ;880;722;694;497;1604;235;125;221;102;;;;
OFCU005.COB ;1338;942;1215;781;2282;226;90;210;70;;;;
OFCU006.COB ;1795;1063;1482;661;2860;414;207;384;166;;;;
OFCU007.COB ;486;352;381;239;840;107;43;104;37;;;;
OFCU008.COB ;654;501;539;368;1157;143;69;139;57;;;;
OFCU009.COB ;464;324;352;200;790;129;61;126;51;;;;
OFCU010.COB ;451;318;339;194;771;129;61;126;51;;;;
OFCU013.COB ;1416;845;1205;559;2263;315;180;311;152;;;;
OFCU015.COB ;847;624;733;478;1473;147;68;144;55;;;;
OFCU017.COB ;1001;755;882;600;1758;159;76;154;61;;;;
OFCU018.COB ;774;593;654;441;1369;163;77;160;62;;;;
OFCU019.COB ;2908;1654;2594;1209;4564;1103;663;1067;519;;;;
OFCU020.COB ;2052;1390;1762;978;3444;738;420;722;340;;;;
OFCU021.COB ;1284;753;1127;556;2039;354;187;319;141;;;;
OFCU025.COB ;1029;680;825;427;1711;296;147;279;110;;;;
OFCU026.COB ;1587;1347;1378;1053;2936;341;190;341;172;;;;
OFCU027.COB ;703;592;566;402;1297;192;91;192;84;;;;
OFCU028.COB ;514;398;404;254;914;126;57;126;53;;;;
OFCU029.COB ;1447;1401;1107;919;2850;633;380;626;340;;;;
OFCU030.COB ;467;383;351;229;852;145;66;145;62;;;;
OFCU031.COB ;5680;4617;5126;3793;10299;1161;707;1153;624;;;;
OFCU032.COB ;2044;1654;1791;1294;3700;457;273;450;242;;;;
OFCU033.COB ;636;490;523;342;1128;133;60;133;56;;;;
OFCU034.COB ;1169;1026;856;587;2197;451;222;443;193;;;;
OFCU035.COB ;1166;1032;859;602;2200;461;242;458;214;;;;
OFCU036.COB ;1421;1228;1079;733;2651;527;267;522;237;;;;
OFCU037.COB ;2623;2529;1855;1461;5154;1161;581;1151;516;;;;
OFCU038.COB ;1082;866;829;514;1950;349;174;339;149;;;;
OFCU039.COB ;906;809;733;591;1717;331;176;327;141;;;;
OFCU041.COB ;757;666;612;460;1425;227;110;226;102;;;;
OFCU042.COB ;656;318;558;195;976;137;75;137;62;;;;
OFCU043.COB ;944;562;858;457;1508;91;37;91;32;;;;
OFCU044.COB ;474;427;345;242;903;158;72;158;66;;;;
OFCU045.COB ;496;368;369;217;866;153;63;153;59;;;;
OFCU046.COB ;1149;1055;871;642;2206;440;228;440;207;;;;
OFCU047.COB ;1422;1306;1148;910;2730;475;276;475;250;;;;
OFCU048.COB ;1091;991;815;584;2084;403;214;403;192;;;;
OFCU049.COB ;483;370;357;220;855;153;63;153;59;;;;
OFCU050.COB ;1044;942;807;612;1988;372;219;372;198;;;;
OFCU052.COB ;484;360;354;206;846;153;63;153;59;;;;
OFCU053.COB ;406;351;300;211;759;131;60;131;56;;;;
OFCU054.COB ;1028;862;818;575;1892;317;183;317;164;;;;
OFCU055.COB ;2164;1512;1897;1197;3678;428;211;424;185;;;;
OFCU056.COB ;5390;4325;4797;3407;9717;1654;947;1573;767;;;;
OFCVA01.COB ;1739;1247;1485;952;2988;502;276;436;183;;;;
OFCVA02.COB ;1944;1418;1726;1166;3364;487;315;387;196;;;;
OFCVA03.COB ;1544;1103;1295;815;2649;458;241;408;167;;;;
OFCVA05.COB ;1268;901;1024;620;2171;405;194;376;141;;;;
OFCVA06.COB ;621;449;475;301;1072;183;82;172;63;;;;
OFCVA07.COB ;1095;787;949;633;1884;283;183;225;115;;;;
OFCVA08.COB ;586;430;440;282;1018;183;82;172;63;;;;
OFCVB01.COB ;1515;1106;1365;941;2623;433;277;329;163;;;;
OFCVB02.COB ;1108;870;928;665;1980;339;190;292;125;;;;
OFCVB03.COB ;810;613;634;424;1425;275;123;254;88;;;;
OFCVB04.COB ;796;604;620;415;1402;273;121;253;87;;;;
OFCVB05.COB ;1056;815;878;615;1873;323;180;281;119;;;;
OFCVB06.COB ;1029;754;876;590;1785;283;176;231;112;;;;
OFCVB07.COB ;823;638;647;444;1463;279;138;256;98;;;;
OFCVB08.COB ;1390;1017;1136;718;2409;457;228;420;161;;;;
OFCVB09.COB ;978;744;802;550;1724;305;164;269;111;;;;
OFCVB10.COB ;1439;1000;1213;745;2441;422;226;365;154;;;;
OFCVB11.COB ;799;608;623;419;1409;275;123;254;88;;;;
OFCVB12.COB ;1141;875;965;681;2018;333;192;283;125;;;;
OFCVC01.COB ;1260;964;1072;749;2226;377;216;317;139;;;;
OFCVC02.COB ;1235;888;1089;737;2125;309;212;235;129;;;;
OFCVC03.COB ;1603;1199;1427;1005;2804;401;260;317;159;;;;
OFCVC04.COB ;854;659;678;465;1515;283;142;258;100;;;;
OFCVC05.COB ;993;765;813;560;1760;319;170;282;115;;;;
OFCVC06.COB ;3615;2853;3462;2682;6470;821;672;522;364;;;;
OFCVC07.COB ;1517;1100;1261;801;2619;491;256;440;177;;;;
OFCVC08.COB ;2583;1814;2425;1646;4399;593;469;395;259;;;;
OFCVC09.COB ;786;595;610;406;1383;271;119;252;86;;;;
OFCVC10.COB ;754;572;578;383;1328;265;113;249;83;;;;
OFCVC11.COB ;714;525;568;377;1241;209;103;190;75;;;;
OFCVC12.COB ;3922;3135;3772;2966;7059;917;758;579;409;;;;
OFCVC13.COB ;828;643;652;449;1473;279;138;256;98;;;;
OFCVC14.COB ;870;670;694;476;1542;285;144;259;101;;;;
OFCVC16.COB ;811;593;665;442;1406;227;130;194;88;;;;
OFCVC17.COB ;1183;903;1007;709;2088;337;196;285;127;;;;
OFCVC19.COB ;1092;824;915;630;1918;327;186;280;122;;;;
OFCVC20.COB ;973;750;797;556;1725;303;162;268;110;;;;
OFCVC22.COB ;854;665;678;467;1521;284;147;260;105;;;;
OFCVC24.COB ;749;573;573;384;1324;265;113;249;83;;;;
OFCVC28.COB ;862;674;686;476;1538;286;149;261;106;;;;
OFCVC30.COB ;1168;842;1022;691;2012;299;202;230;124;;;;
OFCVC31.COB ;1274;686;1032;485;1962;396;146;367;102;;;;
OFCVC32.COB ;2795;1934;2649;1783;4731;601;504;381;275;;;;
OFCVC33.COB ;909;701;733;507;1612;293;152;263;105;;;;
OFCVC34.COB ;869;671;693;477;1542;285;144;259;101;;;;
OFCVD01.COB ;1045;819;857;594;1866;357;175;319;116;;;;
OFCVD02.COB ;925;715;749;521;1642;297;156;265;107;;;;
OFCVD03.COB ;1018;763;842;569;1783;311;170;272;114;;;;
OFCVD04.COB ;1253;1006;1077;805;2261;362;225;305;150;;;;
OFCVD05.COB ;981;741;805;547;1724;305;164;269;111;;;;
OFCVD06.COB ;1257;890;1012;609;2149;401;186;374;136;;;;
OFCVD07.COB ;1389;1012;1139;722;2403;448;220;408;155;;;;
OFCVD08.COB ;1060;801;880;598;1863;321;181;278;121;;;;
OFCVD09.COB ;1075;817;895;615;1894;323;183;279;122;;;;
OFCVD10.COB ;607;445;461;297;1054;187;86;174;65;;;;
OFCVD11.COB ;1265;664;1017;463;1931;398;142;371;100;;;;
OPOU001.COB ;853;662;764;496;1517;188;97;176;76;;;;
PRCB011.COB ;2660;1255;2333;818;3917;478;250;474;217;;;;
PRCB012.COB ;3602;2318;3263;1853;5922;607;317;587;266;;;;
PRCB015.COB ;2316;1741;1925;1203;4059;729;357;704;290;;;;
PRCB017.COB ;4298;3221;3826;2517;7521;1165;628;1116;513;;;;
PRCB018.COB ;4279;3207;3809;2504;7488;1168;626;1120;511;;;;
PRCB019.COB ;1058;887;831;587;1947;272;131;268;113;;;;
PRCB021.COB ;3503;2072;3195;1639;5577;526;300;502;245;;;;
PRCB023.COB ;1651;1323;1353;932;2976;413;240;386;190;;;;
PRCB030.COB ;3009;2195;2697;1779;5206;462;228;455;194;;;;
PRCB031.COB ;2907;1652;2587;1295;4561;443;199;427;163;;;;
PRCB050.COB ;7415;4355;6750;3421;11772;1222;683;1177;548;;;;
PRCB060.COB ;4667;3499;4155;2790;8168;861;472;788;357;;;;
PRCB070.COB ;5684;4152;5108;3391;9838;876;513;845;425;;;;
PRCB090.COB ;5647;3623;5150;2903;9272;957;542;927;445;;;;
PRCB120.COB ;2526;1648;2157;1174;4176;566;307;523;243;;;;
PRCB130.COB ;3394;2629;2972;2033;6025;809;472;784;386;;;;
PRCB131.COB ;2245;1738;1986;1378;3985;430;237;422;201;;;;
PRCB132.COB ;1092;894;868;600;1988;301;155;297;133;;;;
PRCB133.COB ;2084;1656;1709;1081;3742;700;406;678;327;;;;
PRCB134.COB ;4062;2476;3474;1710;6540;1000;527;953;413;;;;
PRCB150.COB ;2382;1585;2056;1144;3969;493;263;481;219;;;;
PRCB152.COB ;1647;1265;1325;852;2914;398;212;386;181;;;;
PRCB182.COB ;5350;3189;4536;2205;8541;1126;725;1036;564;;;;
PRCB183.COB ;4790;2765;4097;1918;7557;955;610;888;480;;;;
PRCB185.COB ;2501;1569;2066;1039;4072;557;280;534;226;;;;
PRCB186.COB ;2408;1574;1972;1043;3984;557;280;534;226;;;;
PRCB187.COB ;2603;1751;2151;1191;4356;572;336;543;266;;;;
PRCB188.COB ;1348;832;1107;532;2182;275;132;264;109;;;;
PRCB200.COB ;1083;881;861;581;1966;261;124;258;105;;;;
PRCB205.COB ;1925;922;1669;610;2849;307;148;298;123;;;;
PRCB210.COB ;3291;2407;2984;2026;5700;421;224;407;188;;;;
PRCB320.COB ;1684;1207;1414;840;2893;406;233;393;196;;;;
PRCB330.COB ;1149;956;917;634;2107;302;149;299;128;;;;
PRCB340.COB ;1339;1000;1110;689;2341;350;160;311;113;;;;
PRCB350.COB ;1709;1285;1399;869;2996;501;226;493;188;;;;
PRCB360.COB ;1592;1321;1295;899;2915;480;252;460;203;;;;
PRCB370.COB ;1436;972;1164;629;2410;357;175;349;142;;;;
PRCB441.COB ;2013;1412;1727;998;3427;417;237;397;190;;;;
PRCB442.COB ;1918;1283;1613;861;3203;383;226;366;186;;;;
PRCB444.COB ;2333;1434;1968;957;3769;474;259;460;216;;;;
PRCB445.COB ;1424;1067;1179;715;2493;324;177;315;148;;;;
PRCB460.COB ;1820;1337;1505;898;3159;485;237;460;193;;;;
PRCB462.COB ;1100;796;887;512;1898;288;144;284;125;;;;
PRCB500.COB ;2100;1369;1751;921;3471;423;233;411;198;;;;
PRCB503.COB ;1088;898;875;587;1988;261;150;256;125;;;;
PRCB505.COB ;1558;1241;1258;813;2801;379;179;361;143;;;;
PRCB506.COB ;3252;2133;2677;1390;5387;817;426;788;341;;;;
PRCB507.COB ;2088;1318;1737;867;3408;471;240;457;203;;;;
PRCB512.COB ;1291;1120;1058;798;2413;365;202;355;168;;;;
PRCB514.COB ;1089;916;873;633;2007;286;149;282;129;;;;
PRCB521.COB ;1885;1579;1513;1103;3466;577;313;550;258;;;;
PRCB527.COB ;3518;2446;3161;1963;5966;615;340;586;279;;;;
PRCB558.COB ;1439;969;1212;666;2410;341;188;338;164;;;;
PRCB610.COB ;2291;1556;1961;1117;3849;454;248;442;212;;;;
PRCB615.COB ;1504;1172;1188;766;2678;358;188;347;159;;;;
PRCB620.COB ;2246;1587;1878;1102;3835;491;270;478;229;;;;
PRCB805.COB ;2432;1572;1962;985;4006;572;263;560;206;;;;
PRCB822.COB ;2079;1501;1709;998;3582;489;288;468;231;;;;
PRCB825.COB ;2489;2066;2134;1496;4557;773;418;734;340;;;;
PRCB840.COB ;1409;1253;1110;836;2664;487;256;481;213;;;;
PRCB846.COB ;1243;939;994;605;2184;348;158;345;138;;;;
PRCB857.COB ;1811;1254;1526;861;3067;452;247;447;208;;;;
PRCB861.COB ;1837;1291;1525;902;3130;433;246;421;206;;;;
PRCB863.COB ;1883;1348;1610;953;3233;511;289;506;239;;;;
PRCB866.COB ;1586;1157;1316;767;2745;363;179;354;145;;;;
PRCB868.COB ;1832;1115;1620;783;2949;349;203;342;167;;;;
PRCB869.COB ;1353;961;1151;654;2316;283;166;279;139;;;;
PRCB871.COB ;2915;2023;2388;1360;4940;728;391;694;308;;;;
PRCB875.COB ;1294;1102;1039;772;2398;333;171;326;145;;;;
PRCB880.COB ;5920;3881;5095;2785;9803;1527;840;1473;676;;;;
PRCB883.COB ;2190;1543;1893;1145;3735;397;220;384;181;;;;
PRCB885.COB ;4430;2750;3968;2111;7182;860;510;825;404;;;;
PRCB886.COB ;3774;2002;3354;1449;5778;659;372;634;302;;;;
PRCB887.COB ;2130;1580;1731;1046;3712;634;334;622;268;;;;
PRCB894.COB ;2162;991;1840;661;3155;394;155;384;133;;;;
PRCB900.COB ;2516;1777;2094;1220;4295;613;351;587;286;;;;
PRCB909.COB ;22067;19947;20833;17343;42016;9175;5990;8108;4125;;;;
PRCB940.COB ;1262;1046;1033;719;2310;333;179;324;144;;;;
PRCB941.COB ;1153;971;907;643;2126;324;166;319;135;;;;
PRCB942.COB ;2679;1780;2211;1194;4461;616;330;588;268;;;;
PRCB943.COB ;3535;2336;2952;1614;5873;851;475;774;348;;;;
PRCB945.COB ;1714;1093;1405;704;2809;359;186;347;154;;;;
PRCB988.COB ;4443;3047;3809;2170;7492;1093;674;972;475;;;;
PRCC001.COB ;4043;3066;3167;2248;7111;1801;944;1680;710;;;;
PRCC002.COB ;2436;1961;1822;1398;4399;1187;590;1110;446;;;;
PRCC003.COB ;4608;3484;3583;2506;8094;2122;1062;2007;820;;;;
PRCC004.COB ;2660;2133;2019;1548;4795;1233;596;1144;444;;;;
PRCC005.COB ;2020;1627;1475;1107;3649;902;451;855;356;;;;
PRCC006.COB ;2463;2052;1828;1452;4517;1178;613;1108;489;;;;
PRCC007.COB ;3855;2942;3006;2143;6799;1689;889;1577;679;;;;
PRCC008.COB ;2056;1653;1503;1125;3711;914;456;861;356;;;;
PRCC009.COB ;3322;2701;2523;1935;6025;1640;837;1550;654;;;;
PRCC010.COB ;2659;2229;2048;1650;4890;1275;640;1200;496;;;;
PRCC011.COB ;2378;1891;1819;1391;4271;999;485;935;369;;;;
PRCC012.COB ;3543;2665;2701;1859;6210;1589;808;1499;629;;;;
PRCC013.COB ;2256;1839;1678;1309;4097;1035;540;952;405;;;;
PRCC014.COB ;2312;1863;1729;1308;4177;992;498;937;389;;;;
PRCC015.COB ;2074;1606;1577;1163;3682;799;362;742;275;;;;
PRCC016.COB ;2119;1701;1562;1172;3822;930;468;879;368;;;;
PRCC017.COB ;4431;3258;3471;2336;7691;1713;847;1602;632;;;;
PRCC018.COB ;3044;2245;2315;1568;5291;1306;563;1228;423;;;;
PRCC020.COB ;3365;2631;2573;1868;5998;1445;713;1366;542;;;;
PRCC021.COB ;4031;3064;3154;2225;7097;1741;920;1628;711;;;;
PRCC022.COB ;3066;2494;2302;1767;5562;1407;720;1327;552;;;;
PRCC023.COB ;3243;2570;2444;1814;5815;1476;732;1397;560;;;;
PRCC027.COB ;5001;3779;3998;2822;8782;2256;1141;2047;834;;;;
PRCC028.COB ;2227;1880;1651;1333;4109;1037;553;978;433;;;;
PRCC029.COB ;4668;3950;3944;3274;8620;2149;1128;1979;826;;;;
PRCC030.COB ;2988;2542;2228;1817;5532;1509;792;1427;624;;;;
PRCC033.COB ;3702;2780;2890;2009;6484;1616;851;1517;662;;;;
PRCC034.COB ;4345;3575;3396;2665;7922;2065;1092;1913;833;;;;
PRCC035.COB ;2924;2321;2195;1619;5247;1268;645;1200;498;;;;
PRCC036.COB ;4214;3480;3283;2576;7696;1993;1094;1853;844;;;;
PRCC037.COB ;3031;2407;2287;1686;5440;1297;673;1226;519;;;;
PRCC040.COB ;3337;2212;2618;1572;5551;1304;655;1218;500;;;;
PRCC041.COB ;3051;2178;2336;1499;5231;1234;605;1173;468;;;;
PRCC050.COB ;2836;1894;2268;1375;4732;1002;483;923;364;;;;
PRCC051.COB ;3676;2413;2899;1726;6091;1375;646;1289;493;;;;
PRCC052.COB ;2058;1655;1505;1126;3715;924;470;875;366;;;;
PRCC053.COB ;2630;2143;1999;1541;4775;1168;590;1098;454;;;;
PRCC057.COB ;3173;2256;2438;1555;5431;1238;611;1177;473;;;;
PRCC060.COB ;3463;2574;2662;1811;6039;1546;773;1456;604;;;;
PRCC061.COB ;3550;2638;2735;1860;6190;1589;807;1499;633;;;;
PRCC062.COB ;3561;2646;2744;1866;6209;1591;808;1500;633;;;;
PRCC063.COB ;3385;2230;2668;1593;5617;1321;649;1236;496;;;;
PRCC064.COB ;3921;2897;3068;2099;6820;1692;842;1583;642;;;;
PRCC100.COB ;2039;1225;1547;836;3266;686;310;647;241;;;;
PRCC102.COB ;2174;1345;1638;918;3521;750;329;711;249;;;;
PRCC105.COB ;2819;1950;2064;1340;4771;1000;373;937;251;;;;
PRCC110.COB ;2306;1578;1722;1122;3886;802;331;753;241;;;;
PRCC115.COB ;2235;1523;1675;1089;3760;774;324;727;239;;;;
PRCC125.COB ;2448;1688;1816;1188;4138;858;345;805;245;;;;
PRCC130.COB ;2151;1452;1618;1049;3605;735;310;690;232;;;;
PRCC150.COB ;2530;1725;1871;1203;4257;888;344;833;242;;;;
PRCP003.COB ;1161;379;1010;200;1542;146;34;145;30;;;;
PRCP005.COB ;736;194;659;82;932;36;10;34;7;;;;
PRCP010.COB ;3150;1387;2733;875;4539;504;237;484;194;;;;
PRCP040.COB ;740;198;661;84;940;36;10;34;7;;;;
PRCP052.COB ;730;188;656;79;920;36;10;34;7;;;;
PRCP053.COB ;631;266;525;135;899;66;17;65;16;;;;
PRCP058.COB ;1928;847;1681;510;2777;288;132;285;115;;;;
PRCP067.COB ;2829;1630;2353;1084;4461;695;307;646;236;;;;
PRCP080.COB ;742;200;662;85;944;36;10;34;7;;;;
PRCP100.COB ;2425;1370;2026;865;3797;478;231;449;182;;;;
PRCP110.COB ;2170;1211;1810;758;3383;426;185;407;150;;;;
PRCP140.COB ;818;308;707;154;1128;87;32;85;28;;;;
PRCP160.COB ;734;192;658;81;928;36;10;34;7;;;;
PRCP161.COB ;320;192;244;81;514;36;10;34;7;;;;
PRCP170.COB ;2412;1208;2045;793;3622;488;212;452;157;;;;
PRCP171.COB ;1110;190;1035;80;1302;36;10;34;7;;;;
PRCP172.COB ;1080;190;1005;80;1272;36;10;34;7;;;;
PRCP173.COB ;2389;1205;2021;789;3596;488;212;452;157;;;;
PRCP190.COB ;734;192;658;81;928;36;10;34;7;;;;
PRCP223.COB ;3659;1580;3230;1062;5241;459;222;442;179;;;;
PRCP224.COB ;1681;856;1445;522;2539;278;115;269;91;;;;
PRCP225.COB ;995;594;798;321;1591;183;64;173;49;;;;
PRCP251.COB ;820;706;672;511;1528;161;73;151;57;;;;
PRCP254.COB ;812;718;665;526;1532;154;65;144;49;;;;
PRCP310.COB ;5790;4163;4738;2689;9955;1506;678;1450;516;;;;
PRCP311.COB ;822;312;709;156;1136;87;32;85;28;;;;
PRCP312.COB ;822;312;709;156;1136;87;32;85;28;;;;
PRCP410.COB ;621;389;504;222;1012;91;26;88;21;;;;
PRCP419.COB ;573;336;434;166;911;99;33;97;28;;;;
PRCP420.COB ;1513;915;1273;568;2430;257;117;246;97;;;;
PRCP430.COB ;2925;1742;2526;1202;4669;586;327;540;256;;;;
PRCP431.COB ;615;460;496;293;1077;197;65;182;55;;;;
PRCP432.COB ;2364;1409;2066;1021;3775;506;257;461;203;;;;
PRCP433.COB ;780;566;616;336;1348;181;80;169;63;;;;
PRCP435.COB ;1700;1059;1422;643;2761;344;161;331;128;;;;
PRCP443.COB ;1877;1197;1591;787;3076;390;173;367;131;;;;
PRCP446.COB ;863;684;671;420;1549;166;80;165;69;;;;
PRCP450.COB ;1228;884;997;568;2114;311;130;288;103;;;;
PRCP461.COB ;414;362;296;205;778;108;31;103;26;;;;
PRCP508.COB ;2646;1427;2376;1075;4075;349;192;344;161;;;;
PRCP509.COB ;443;341;325;184;786;89;23;86;19;;;;
PRCP513.COB ;817;544;634;330;1363;192;61;186;49;;;;
PRCP520.COB ;874;690;672;432;1566;213;76;210;64;;;;
PRCP523.COB ;2152;1373;1834;963;3527;440;262;398;196;;;;
PRCP524.COB ;1692;1031;1423;665;2725;338;199;313;153;;;;
PRCP525.COB ;3066;2074;2737;1641;5142;464;235;445;193;;;;
PRCP530.COB ;735;507;612;340;1244;148;62;127;39;;;;
PRCP531.COB ;941;672;777;445;1615;180;71;164;50;;;;
PRCP532.COB ;1116;754;976;565;1872;232;87;209;57;;;;
PRCP556.COB ;768;593;604;357;1363;130;59;129;53;;;;
PRCP557.COB ;1876;1560;1657;1248;3438;381;138;352;88;;;;
PRCP700.COB ;3066;1392;2748;936;4460;463;202;420;139;;;;
PRCP701.COB ;3251;1572;2884;1069;4825;533;247;466;159;;;;
PRCP705.COB ;378;190;303;80;570;36;10;34;7;;;;
PRCP710.COB ;1090;770;848;456;1862;255;100;243;75;;;;
PRCP711.COB ;1228;858;965;523;2088;291;124;267;87;;;;
PRCP715.COB ;3264;1885;2747;1276;5151;531;291;499;230;;;;
PRCP720.COB ;296;192;220;81;490;36;10;34;7;;;;
PRCP725.COB ;756;457;589;254;1215;121;44;112;35;;;;
PRCP726.COB ;795;480;621;270;1277;135;52;122;39;;;;
PRCP728.COB ;292;188;218;79;482;36;10;34;7;;;;
PRCP730.COB ;1756;1216;1408;779;2974;342;191;313;143;;;;
PRCP731.COB ;1835;1265;1480;820;3102;357;198;323;145;;;;
PRCP740.COB ;1285;670;1093;421;1957;235;113;210;93;;;;
PRCP751.COB ;2351;1824;1783;1032;4177;1024;639;1014;510;;;;
PRCP755.COB ;727;391;612;236;1120;88;29;87;27;;;;
PRCP756.COB ;606;381;491;226;989;88;29;87;27;;;;
PRCP800.COB ;1467;813;1223;490;2282;258;118;247;96;;;;
PRCP812.COB ;728;186;655;78;916;36;10;34;7;;;;
PRCP816.COB ;1971;1466;1427;821;3439;560;234;544;192;;;;
PRCP817.COB ;1774;1092;1448;695;2868;316;146;306;119;;;;
PRCP841.COB ;579;523;420;304;1104;175;74;167;60;;;;
PRCP862.COB ;1838;812;1649;526;2652;225;95;221;79;;;;
PRCP864.COB ;1864;1163;1564;778;3029;464;232;450;180;;;;
PRCP867.COB ;1234;1046;986;666;2282;321;153;308;123;;;;
PRCP878.COB ;1421;1061;1101;668;2484;377;196;370;162;;;;
PRCP889.COB ;514;395;391;223;911;85;32;84;29;;;;
PRCP901.COB ;1119;587;932;363;1708;180;58;179;50;;;;
PRCP905.COB ;7355;2076;6861;1315;9433;738;344;730;302;;;;
PRCP911.COB ;5206;3547;4633;2747;8755;1160;606;1129;478;;;;
PRCP944.COB ;711;532;571;328;1245;131;52;127;44;;;;
PRCP986.COB ;3962;2929;3313;2090;6893;1167;716;1087;542;;;;
PRCP987.COB ;5882;4721;4685;3197;10605;2628;1695;2504;1300;;;;
PRCS001.COB ;4851;3603;3749;2663;8456;1800;1049;1590;786;;;;
PRCS002.COB ;2864;2093;2204;1558;4959;1065;545;972;426;;;;
PRCS003.COB ;6487;4414;4984;3250;10903;2093;1070;1922;812;;;;
PRCS004.COB ;4085;2799;3163;2060;6886;1421;784;1271;585;;;;
PRCS005.COB ;2352;1375;1743;963;3729;821;372;770;286;;;;
PRCS006.COB ;3270;2155;2472;1530;5427;1207;603;1114;458;;;;
PRCS007.COB ;5245;3673;4023;2637;8920;1865;1103;1695;837;;;;
PRCS008.COB ;1817;1014;1335;698;2833;658;240;629;187;;;;
PRCS009.COB ;3733;2376;2779;1646;6111;1321;670;1216;518;;;;
PRCS010.COB ;3442;2177;2692;1665;5621;1159;567;1068;414;;;;
PRCS011.COB ;3285;2115;2543;1593;5402;1167;600;1025;433;;;;
PRCS012.COB ;4479;2983;3485;2128;7464;1505;823;1415;636;;;;
PRCS013.COB ;3944;2673;3023;1938;6619;1326;680;1225;522;;;;
PRCS014.COB ;2868;1800;2179;1331;4670;1016;488;936;360;;;;
PRCS015.COB ;2248;1383;1697;1006;3633;798;366;725;267;;;;
PRCS016.COB ;2351;1378;1775;992;3731;833;346;773;255;;;;
PRCS017.COB ;8437;5060;7234;4118;13499;1712;918;1542;662;;;;
