mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; Cobol_85/SQ105A.cob;1174;0,182200003;;
T; Cobol_85/SQ106A.cob;2660;0,507474232;;
T; Cobol_85/SQ107A.cob;708;0,098600912;;
T; Cobol_85/SQ108A.cob;799;0,115476179;;
T; Cobol_85/SQ109M.cob;615;0,091400099;;
T; Cobol_85/SQ110M.cob;615;0,086426163;;
T; Cobol_85/SQ111A.cob;491;0,069000244;;
T; Cobol_85/SQ112A.cob;686;0,090799665;;
T; Cobol_85/SQ113A.cob;1022;0,153200579;;
T; Cobol_85/SQ114A.cob;962;0,145599747;;
T; Cobol_85/SQ115A.cob;584;0,08320055;;
T; Cobol_85/SQ116A.cob;957;0,142809772;;
T; Cobol_85/SQ117A.cob;817;0,118199396;;
T; Cobol_85/SQ121A.cob;608;0,084600592;;
T; Cobol_85/SQ122A.cob;756;0,105400562;;
T; Cobol_85/SQ123A.cob;904;0,118199873;;
T; Cobol_85/SQ124A.cob;1192;0,165615177;;
T; Cobol_85/SQ125A.cob;600;0,080665731;;
T; Cobol_85/SQ126A.cob;735;0,119399786;;
T; Cobol_85/SQ127A.cob;619;0,0791996;;
T; Cobol_85/SQ128A.cob;552;0,074399567;;
T; Cobol_85/SQ129A.cob;625;0,082200098;;
T; Cobol_85/SQ130A.cob;524;0,06958518;;
T; Cobol_85/SQ131A.cob;583;0,076822853;;
T; Cobol_85/SQ132A.cob;582;0,080402136;;
T; Cobol_85/SQ133A.cob;1113;0,158600283;;
T; Cobol_85/SQ134A.cob;1090;0,155599833;;
T; Cobol_85/SQ135A.cob;596;0,080000401;;
T; Cobol_85/SQ136A.cob;813;0,112599516;;
T; Cobol_85/SQ137A.cob;835;0,103999901;;
T; Cobol_85/SQ138A.cob;831;0,106587124;;
T; Cobol_85/SQ139A.cob;650;0,087800598;;
T; Cobol_85/SQ140A.cob;658;0,086799717;;
T; Cobol_85/SQ141A.cob;625;0,081200171;;
T; Cobol_85/SQ142A.cob;628;0,084199715;;
T; Cobol_85/SQ143A.cob;479;0,067000532;;
T; Cobol_85/SQ144A.cob;769;0,109000683;;
T; Cobol_85/SQ146A.cob;510;0,065399504;;
T; Cobol_85/SQ147A.cob;613;0,085399818;;
T; Cobol_85/SQ148A.cob;652;0,104200125;;
T; Cobol_85/SQ149A.cob;505;0,069999123;;
T; Cobol_85/SQ150A.cob;512;0,074199915;;
T; Cobol_85/SQ151A.cob;598;0,082000971;;
T; Cobol_85/SQ152A.cob;607;0,078998804;;
T; Cobol_85/SQ153A.cob;596;0,080800486;;
T; Cobol_85/SQ154A.cob;503;0,065000343;;
T; Cobol_85/SQ155A.cob;516;0,068200207;;
T; Cobol_85/SQ156A.cob;516;0,074200678;;
T; Cobol_85/SQ201M.cob;780;0,087999535;;
T; Cobol_85/SQ202A.cob;448;0,061000156;;
T; Cobol_85/SQ203A.cob;553;0,075800467;;
T; Cobol_85/SQ204A.cob;617;0,071198654;;
T; Cobol_85/SQ205A.cob;571;0,076400423;;
T; Cobol_85/SQ206A.cob;689;0,087408209;;
