mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V2\ALCP091.COB;1419;0,071494961;;
T; raincodeData/Delivery/V2\ALCP094.COB;1539;0,078780627;;
T; raincodeData/Delivery/V2\ALCP095.COB;756;0,04349494;;
T; raincodeData/Delivery/V2\ALCP097.COB;1219;0,067500925;;
T; raincodeData/Delivery/V2\ALCP120.COB;1050;0,055080318;;
T; raincodeData/Delivery/V2\ALCP201.COB;5929;0,308014023;;
T; raincodeData/Delivery/V2\ALCP202.COB;912;0,049500334;;
T; raincodeData/Delivery/V2\ALCP206.COB;1095;0,058946693;;
T; raincodeData/Delivery/V2\ALCP208.COB;1076;0,062012386;;
T; raincodeData/Delivery/V2\ALCP209.COB;1646;0,103799975;;
T; raincodeData/Delivery/V2\ALCP215.COB;685;0,038499963;;
T; raincodeData/Delivery/V2\ALCP218.COB;705;0,039678478;;
T; raincodeData/Delivery/V2\ALCP221.COB;666;0,040111291;;
T; raincodeData/Delivery/V2\ALCP242.COB;2717;0,133589721;;
T; raincodeData/Delivery/V2\ALCP243.COB;2826;0,153276193;;
T; raincodeData/Delivery/V2\ALCP244.COB;4113;0,231233013;;
T; raincodeData/Delivery/V2\ALCP246.COB;1327;0,07021383;;
T; raincodeData/Delivery/V2\ALCP247.COB;467;0,035642552;;
T; raincodeData/Delivery/V2\ALCP250.COB;889;0,047500217;;
T; raincodeData/Delivery/V2\ALCP252.COB;1322;0,071550143;;
T; raincodeData/Delivery/V2\ALCP254.COB;1684;0,094450057;;
T; raincodeData/Delivery/V2\ALCP256.COB;1407;0,079499912;;
T; raincodeData/Delivery/V2\ALCP259.COB;407;0,030550039;;
T; raincodeData/Delivery/V2\ALCP262.COB;773;0,0454;;
T; raincodeData/Delivery/V2\ALCP263.COB;1373;0,069450605;;
T; raincodeData/Delivery/V2\ALCP264.COB;417;0,029499841;;
T; raincodeData/Delivery/V2\ALCP298.COB;493;0,032249892;;
T; raincodeData/Delivery/V2\ALCP306.COB;2619;0,120550144;;
T; raincodeData/Delivery/V2\ALCP325.COB;756;0,045279121;;
T; raincodeData/Delivery/V2\ALCP326.COB;925;0,054429662;;
T; raincodeData/Delivery/V2\ALCP331.COB;596;0,03880899;;
T; raincodeData/Delivery/V2\ALCP333.COB;479;0,030692601;;
T; raincodeData/Delivery/V2\ALCP335.COB;1497;0,076865458;;
T; raincodeData/Delivery/V2\ALCP336.COB;369;0,03025043;;
T; raincodeData/Delivery/V2\ALCP337.COB;1045;0,053679907;;
T; raincodeData/Delivery/V2\ALCP342.COB;4049;0,215438759;;
T; raincodeData/Delivery/V2\ALCP345.COB;1084;0,060199702;;
T; raincodeData/Delivery/V2\ALCP420.COB;1291;0,069150209;;
T; raincodeData/Delivery/V2\ALCP421.COB;554;0,037050021;;
T; raincodeData/Delivery/V2\ALCP422.COB;953;0,050650251;;
T; raincodeData/Delivery/V2\ALCP423.COB;681;0,042749882;;
T; raincodeData/Delivery/V2\ALCP424.COB;588;0,037849653;;
T; raincodeData/Delivery/V2\ALCP425.COB;436;0,031200016;;
T; raincodeData/Delivery/V2\ALCP470.COB;1615;0,084900069;;
T; raincodeData/Delivery/V2\ALCP500.COB;3373;0,159699821;;
T; raincodeData/Delivery/V2\ALCP502.COB;3301;0,158599913;;
T; raincodeData/Delivery/V2\ALCP504.COB;3090;0,163356674;;
T; raincodeData/Delivery/V2\ALCP505.COB;413;0,02920053;;
T; raincodeData/Delivery/V2\ALCP519.COB;3743;0,193866336;;
T; raincodeData/Delivery/V2\ALCP520.COB;1785;0,08725754;;
T; raincodeData/Delivery/V2\ALCP540.COB;4983;0,244906759;;
T; raincodeData/Delivery/V2\ALCP542.COB;1410;0,077910995;;
T; raincodeData/Delivery/V2\ALCP543.COB;435;0,03202709;;
T; raincodeData/Delivery/V2\ALCP544.COB;812;0,0524683;;
T; raincodeData/Delivery/V2\ALCP545.COB;407;0,02879411;;
T; raincodeData/Delivery/V2\ALCP550.COB;780;0,046733773;;
T; raincodeData/Delivery/V2\ALCP551.COB;616;0,040579879;;
T; raincodeData/Delivery/V2\ALCP552.COB;526;0,034211957;;
T; raincodeData/Delivery/V2\ALCP558.COB;1035;0,058255923;;
T; raincodeData/Delivery/V2\ALCP559.COB;846;0,050276995;;
T; raincodeData/Delivery/V2\ALCP570.COB;1068;0,069771123;;
T; raincodeData/Delivery/V2\ALCP571.COB;793;0,04539901;;
T; raincodeData/Delivery/V2\ALCP575.COB;902;0,0463503;;
T; raincodeData/Delivery/V2\ALCP577.COB;3351;0,176279497;;
T; raincodeData/Delivery/V2\ALCP579.COB;408;0,028529263;;
T; raincodeData/Delivery/V2\ALCP610.COB;314;0,024953413;;
T; raincodeData/Delivery/V2\ALCP631.COB;1245;0,070745111;;
T; raincodeData/Delivery/V2\ALCP637.COB;791;0,049048376;;
T; raincodeData/Delivery/V2\ALCP639.COB;1019;0,061804891;;
T; raincodeData/Delivery/V2\ALCP644.COB;475;0,034439743;;
T; raincodeData/Delivery/V2\ALCP666.COB;3804;0,203689861;;
T; raincodeData/Delivery/V2\ALCP667.COB;693;0,044057775;;
T; raincodeData/Delivery/V2\ALCP676.COB;887;0,052898228;;
T; raincodeData/Delivery/V2\ALCP679.COB;870;0,049464786;;
T; raincodeData/Delivery/V2\ALCP680.COB;433;0,031721175;;
T; raincodeData/Delivery/V2\ALCP686.COB;1400;0,071708536;;
T; raincodeData/Delivery/V2\ALCP687.COB;882;0,045759869;;
T; raincodeData/Delivery/V2\ALCP688.COB;1207;0,069651091;;
T; raincodeData/Delivery/V2\ALCP689.COB;746;0,04505136;;
T; raincodeData/Delivery/V2\ALCP690.COB;868;0,052099955;;
T; raincodeData/Delivery/V2\ALCP691.COB;727;0,042851782;;
T; raincodeData/Delivery/V2\ALCP692.COB;1813;0,094997478;;
T; raincodeData/Delivery/V2\ALCP693.COB;2260;0,121954656;;
T; raincodeData/Delivery/V2\ALCP694.COB;1980;0,121728718;;
T; raincodeData/Delivery/V2\ALCP695.COB;1674;0,090500081;;
T; raincodeData/Delivery/V2\ALCP696.COB;1776;0,093235052;;
T; raincodeData/Delivery/V2\ALCP697.COB;1922;0,102659643;;
T; raincodeData/Delivery/V2\ALCP698.COB;182;0,019650054;;
T; raincodeData/Delivery/V2\ALCP700.COB;1483;0,087241495;;
T; raincodeData/Delivery/V2\ALCP701.COB;468;0,032131624;;
T; raincodeData/Delivery/V2\ALCP702.COB;2014;0,099659038;;
T; raincodeData/Delivery/V2\ALCP703.COB;1223;0,061924303;;
T; raincodeData/Delivery/V2\ALCP704.COB;1666;0,075002456;;
T; raincodeData/Delivery/V2\ALCP705.COB;1810;0,083449972;;
T; raincodeData/Delivery/V2\ALCP706.COB;1833;0,102349937;;
T; raincodeData/Delivery/V2\ALCP707.COB;1074;0,055791259;;
T; raincodeData/Delivery/V2\ALCP754.COB;882;0,052246761;;
T; raincodeData/Delivery/V2\ALCP755.COB;779;0,047500372;;
T; raincodeData/Delivery/V2\ALCP787.COB;862;0,049097359;;
T; raincodeData/Delivery/V2\ALCP901.COB;3653;0,177058256;;
T; raincodeData/Delivery/V2\ALCP936.COB;991;0,054350126;;
T; raincodeData/Delivery/V2\ALCP998.COB;888;0,05199132;;
T; raincodeData/Delivery/V2\ALCS024.COB;2720;0,135643578;;
T; raincodeData/Delivery/V2\ALCS025.COB;1626;0,0838853;;
T; raincodeData/Delivery/V2\ALCS026.COB;2529;0,127765;;
T; raincodeData/Delivery/V2\ALCS027.COB;2288;0,114192986;;
T; raincodeData/Delivery/V2\ALCS028.COB;2019;0,102845812;;
T; raincodeData/Delivery/V2\ALCS029.COB;1937;0,096831548;;
T; raincodeData/Delivery/V2\ALCS030.COB;1508;0,080344546;;
T; raincodeData/Delivery/V2\ALCS031.COB;1589;0,078278184;;
T; raincodeData/Delivery/V2\ALCS032.COB;1664;0,08618027;;
T; raincodeData/Delivery/V2\ALCS048.COB;1517;0,080090952;;
T; raincodeData/Delivery/V2\ALCS049.COB;1967;0,117472172;;
T; raincodeData/Delivery/V2\ALCS065.COB;1512;0,079603505;;
T; raincodeData/Delivery/V2\ALCS066.COB;2716;0,145357001;;
T; raincodeData/Delivery/V2\ALCS067.COB;1272;0,067550206;;
T; raincodeData/Delivery/V2\ALCS068.COB;1353;0,068399692;;
T; raincodeData/Delivery/V2\ALCS070.COB;1373;0,071125329;;
T; raincodeData/Delivery/V2\ALCS140.COB;1191;0,063449979;;
T; raincodeData/Delivery/V2\ALCS141.COB;3445;0,157983482;;
T; raincodeData/Delivery/V2\ALCS142.COB;2954;0,148789001;;
T; raincodeData/Delivery/V2\ALCS143.COB;2940;0,148141384;;
T; raincodeData/Delivery/V2\ALCS144.COB;2497;0,121799374;;
T; raincodeData/Delivery/V2\ALCS145.COB;1347;0,071050358;;
T; raincodeData/Delivery/V2\ALCS146.COB;3188;0,164000022;;
T; raincodeData/Delivery/V2\ALCS147.COB;4910;0,26530025;;
T; raincodeData/Delivery/V2\ALCS150.COB;1230;0,066150093;;
T; raincodeData/Delivery/V2\ALCS151.COB;1555;0,07820003;;
T; raincodeData/Delivery/V2\ALCS152.COB;1120;0,060300148;;
T; raincodeData/Delivery/V2\ALCS241.COB;2818;0,137799942;;
T; raincodeData/Delivery/V2\ALCS242.COB;2885;0,139550054;;
T; raincodeData/Delivery/V2\ALCS244.COB;2699;0,129950047;;
T; raincodeData/Delivery/V2\ALCS246.COB;4174;0,267200184;;
T; raincodeData/Delivery/V2\ALCS247.COB;3981;0,247729933;;
T; raincodeData/Delivery/V2\ALCS248.COB;3844;0,182193625;;
T; raincodeData/Delivery/V2\ALCS250.COB;1363;0,073390043;;
T; raincodeData/Delivery/V2\ALCS251.COB;1366;0,087157178;;
T; raincodeData/Delivery/V2\ALCU009.COB;5744;0,376698351;;
T; raincodeData/Delivery/V2\ALCU014.COB;672;0,037575972;;
T; raincodeData/Delivery/V2\ALCU020.COB;1698;0,080582941;;
T; raincodeData/Delivery/V2\ALCU021.COB;14376;0,829086411;;
T; raincodeData/Delivery/V2\ALCU022.COB;1701;0,094161689;;
T; raincodeData/Delivery/V2\ALCU023.COB;958;0,050599861;;
T; raincodeData/Delivery/V2\ALCU024.COB;2096;0,142196476;;
T; raincodeData/Delivery/V2\ALCU026.COB;3803;0,297785747;;
T; raincodeData/Delivery/V2\ALCU027.COB;798;0,049650085;;
T; raincodeData/Delivery/V2\ALCU028.COB;1213;0,058349955;;
T; raincodeData/Delivery/V2\ALCU029.COB;3982;0,181958485;;
T; raincodeData/Delivery/V2\ALCU030.COB;16090;0,961392152;;
T; raincodeData/Delivery/V2\ALCU031.COB;1353;0,059101427;;
T; raincodeData/Delivery/V2\ALCU034.COB;898;0,050302315;;
T; raincodeData/Delivery/V2\ALCU036.COB;996;0,046648765;;
T; raincodeData/Delivery/V2\ALCU039.COB;407;0,025299692;;
T; raincodeData/Delivery/V2\ALCU042.COB;407;0,02600019;;
T; raincodeData/Delivery/V2\ALCU045.COB;2158;0,104002094;;
T; raincodeData/Delivery/V2\ALCU047.COB;993;0,046047568;;
T; raincodeData/Delivery/V2\ALCU050.COB;3660;0,193750024;;
T; raincodeData/Delivery/V2\ALCU051.COB;765;0,043049967;;
T; raincodeData/Delivery/V2\ALCU052.COB;1136;0,056000125;;
T; raincodeData/Delivery/V2\ALCU053.COB;1063;0,056300533;;
T; raincodeData/Delivery/V2\ALCU061.COB;1983;0,096749532;;
T; raincodeData/Delivery/V2\ALCU062.COB;1125;0,058300161;;
T; raincodeData/Delivery/V2\ALCU063.COB;1420;0,08125031;;
T; raincodeData/Delivery/V2\ALCU064.COB;1344;0,074849784;;
T; raincodeData/Delivery/V2\ALCU065.COB;1761;0,102699661;;
T; raincodeData/Delivery/V2\ALCU066.COB;534;0,033400273;;
T; raincodeData/Delivery/V2\ALCU067.COB;417;0,029749894;;
T; raincodeData/Delivery/V2\ALCU068.COB;411;0,027900708;;
T; raincodeData/Delivery/V2\ALCU069.COB;1021;0,05599966;;
T; raincodeData/Delivery/V2\ALCU070.COB;3961;0,166401899;;
T; raincodeData/Delivery/V2\ALCU071.COB;222;0,020901024;;
T; raincodeData/Delivery/V2\ALCU080.COB;986;0,054851663;;
T; raincodeData/Delivery/V2\ALCU081.COB;890;0,049802482;;
T; raincodeData/Delivery/V2\ALCU082.COB;296;0,020701528;;
T; raincodeData/Delivery/V2\ALCU100.COB;559;0,041951168;;
T; raincodeData/Delivery/V2\ALCU101.COB;1221;0,062001181;;
T; raincodeData/Delivery/V2\ALCU102.COB;2581;0,14210912;;
T; raincodeData/Delivery/V2\ALCU103.COB;2090;0,10400008;;
T; raincodeData/Delivery/V2\ALCU250.COB;1220;0,062800217;;
T; raincodeData/Delivery/V2\ALCU252.COB;319;0,024549901;;
T; raincodeData/Delivery/V2\ALCU254.COB;3652;0,171454024;;
T; raincodeData/Delivery/V2\ALCU260.COB;1266;0,068351722;;
T; raincodeData/Delivery/V2\ALCU261.COB;624;0,037400711;;
T; raincodeData/Delivery/V2\ALCU262.COB;877;0,049799871;;
T; raincodeData/Delivery/V2\ALCU263.COB;902;0,048704183;;
T; raincodeData/Delivery/V2\ALCU264.COB;284;0,021050155;;
T; raincodeData/Delivery/V2\ALCU265.COB;586;0,034699798;;
T; raincodeData/Delivery/V2\ALCVD40.COB;451;0,03245014;;
T; raincodeData/Delivery/V2\ALCVD41.COB;915;0,060951316;;
T; raincodeData/Delivery/V2\ALCVD42.COB;877;0,061155725;;
T; raincodeData/Delivery/V2\ALCVD43.COB;765;0,052906036;;
T; raincodeData/Delivery/V2\ALCVD44.COB;682;0,048951864;;
T; raincodeData/Delivery/V2\ALCVD45.COB;583;0,041256666;;
T; raincodeData/Delivery/V2\ALCVD46.COB;534;0,036752152;;
T; raincodeData/Delivery/V2\ALCVD47.COB;740;0,046856391;;
T; raincodeData/Delivery/V2\ALCVD69.COB;607;0,040899861;;
T; raincodeData/Delivery/V2\ALCVD70.COB;741;0,0461501;;
T; raincodeData/Delivery/V2\ALCVD71.COB;493;0,036503279;;
T; raincodeData/Delivery/V2\ALCVF01.COB;900;0,061901557;;
T; raincodeData/Delivery/V2\ALCVF05.COB;656;0,058154523;;
T; raincodeData/Delivery/V2\ALCVF08.COB;842;0,056649828;;
T; raincodeData/Delivery/V2\ALCVF11.COB;1131;0,081202209;;
T; raincodeData/Delivery/V2\ALCVF12.COB;1197;0,083204794;;
T; raincodeData/Delivery/V2\ALCVF13.COB;1099;0,075100267;;
T; raincodeData/Delivery/V2\ALCVF14.COB;844;0,059509015;;
T; raincodeData/Delivery/V2\ALCVF21.COB;642;0,042797732;;
T; raincodeData/Delivery/V2\AMPB402.COB;1010;0,058154297;;
T; raincodeData/Delivery/V2\AMPB424.COB;1259;0,070254648;;
T; raincodeData/Delivery/V2\AMPB431.COB;2636;0,147540033;;
T; raincodeData/Delivery/V2\AMPB432.COB;1151;0,065274894;;
T; raincodeData/Delivery/V2\AMPB433.COB;1332;0,072043681;;
T; raincodeData/Delivery/V2\AMPB434.COB;1344;0,074399781;;
T; raincodeData/Delivery/V2\AMPB500.COB;1164;0,065898931;;
T; raincodeData/Delivery/V2\AMPB910.COB;2539;0,13004868;;
T; raincodeData/Delivery/V2\AMPC100.COB;1279;0,064100802;;
T; raincodeData/Delivery/V2\AMPC110.COB;1399;0,06929208;;
T; raincodeData/Delivery/V2\AMPC120.COB;1399;0,069850183;;
T; raincodeData/Delivery/V2\AMPC130.COB;1222;0,061198437;;
T; raincodeData/Delivery/V2\AMPC140.COB;1452;0,074101126;;
T; raincodeData/Delivery/V2\AMPC150.COB;1454;0,070444798;;
T; raincodeData/Delivery/V2\AMPC160.COB;1452;0,071298921;;
T; raincodeData/Delivery/V2\AMPP423.COB;2093;0,283801699;;
T; raincodeData/Delivery/V2\AMPP426.COB;3371;0,186402488;;
T; raincodeData/Delivery/V2\AMPP428.COB;5319;0,305478752;;
T; raincodeData/Delivery/V2\AMPP429.COB;1658;0,110336995;;
T; raincodeData/Delivery/V2\AMPP440.COB;558;0,034849775;;
T; raincodeData/Delivery/V2\AMPP505.COB;771;0,041950047;;
T; raincodeData/Delivery/V2\AMPS001.COB;1004;0,056549954;;
T; raincodeData/Delivery/V2\AMPU025.COB;778;0,042600238;;
T; raincodeData/Delivery/V2\AMPU027.COB;853;0,04324975;;
T; raincodeData/Delivery/V2\AMPU028.COB;154;0,016200149;;
T; raincodeData/Delivery/V2\AMPU029.COB;274;0,020849919;;
T; raincodeData/Delivery/V2\AMPU101.COB;307;0,022349799;;
T; raincodeData/Delivery/V2\AMPU800.COB;2371;0,154002726;;
T; raincodeData/Delivery/V2\AMPU801.COB;381;0,026650596;;
T; raincodeData/Delivery/V2\CAPB005.COB;3471;0,189654016;;
T; raincodeData/Delivery/V2\CAPB006.COB;2191;0,117936301;;
T; raincodeData/Delivery/V2\CAPB081.COB;1144;0,065857744;;
T; raincodeData/Delivery/V2\CAPB082.COB;1140;0,063852227;;
T; raincodeData/Delivery/V2\CAPB083.COB;1123;0,062404966;;
T; raincodeData/Delivery/V2\CAPB087.COB;1036;0,062667239;;
T; raincodeData/Delivery/V2\CAPP001.COB;1312;0,067789495;;
T; raincodeData/Delivery/V2\CAPP002.COB;1831;0,094451594;;
T; raincodeData/Delivery/V2\CAPP003.COB;3250;0,175357735;;
T; raincodeData/Delivery/V2\CAPP011.COB;1384;0,069071317;;
T; raincodeData/Delivery/V2\CAPP012.COB;2145;0,105868018;;
T; raincodeData/Delivery/V2\CAPP013.COB;444;0,033417737;;
T; raincodeData/Delivery/V2\CAPP014.COB;750;0,048032939;;
T; raincodeData/Delivery/V2\CAPP015.COB;1324;0,075389993;;
T; raincodeData/Delivery/V2\CAPP016.COB;600;0,041593754;;
T; raincodeData/Delivery/V2\CAPP017.COB;600;0,039589715;;
T; raincodeData/Delivery/V2\CAPP022.COB;438;0,030601001;;
T; raincodeData/Delivery/V2\CAPP023.COB;824;0,050295961;;
T; raincodeData/Delivery/V2\CAPP026.COB;1107;0,065742254;;
T; raincodeData/Delivery/V2\CAPP027.COB;269;0,022954619;;
T; raincodeData/Delivery/V2\CAPP028.COB;293;0,02535274;;
T; raincodeData/Delivery/V2\CAPP032.COB;963;0,054563093;;
T; raincodeData/Delivery/V2\CAPP033.COB;770;0,051143909;;
T; raincodeData/Delivery/V2\CAPP039.COB;1285;0,075354767;;
T; raincodeData/Delivery/V2\CAPP043.COB;1539;0,083801079;;
T; raincodeData/Delivery/V2\CAPP046.COB;1419;0,073448479;;
T; raincodeData/Delivery/V2\CAPP047.COB;1518;0,077649951;;
T; raincodeData/Delivery/V2\CAPP048.COB;1443;0,071998215;;
T; raincodeData/Delivery/V2\CAPP049.COB;913;0,051049614;;
T; raincodeData/Delivery/V2\CAPP050.COB;1472;0,073628783;;
T; raincodeData/Delivery/V2\CAPP061.COB;1729;0,08100462;;
T; raincodeData/Delivery/V2\CAPP063.COB;996;0,058300149;;
T; raincodeData/Delivery/V2\CAPP064.COB;1461;0,079257321;;
T; raincodeData/Delivery/V2\CAPP070.COB;481;0,033900642;;
T; raincodeData/Delivery/V2\CAPP071.COB;561;0,03934958;;
T; raincodeData/Delivery/V2\CAPP073.COB;544;0,035134697;;
T; raincodeData/Delivery/V2\CAPP084.COB;1303;0,071100247;;
T; raincodeData/Delivery/V2\CAPP085.COB;1308;0,074051785;;
T; raincodeData/Delivery/V2\CAPP086.COB;741;0,046521068;;
T; raincodeData/Delivery/V2\CAPS001.COB;3505;0,183299029;;
T; raincodeData/Delivery/V2\CAPS002.COB;5347;0,283962369;;
T; raincodeData/Delivery/V2\CAPS003.COB;2135;0,115343618;;
T; raincodeData/Delivery/V2\CAPS004.COB;2846;0,148000777;;
T; raincodeData/Delivery/V2\CAPS005.COB;1488;0,075386417;;
T; raincodeData/Delivery/V2\CAPS006.COB;2616;0,141422737;;
T; raincodeData/Delivery/V2\CAPS007.COB;1814;0,099793208;;
T; raincodeData/Delivery/V2\CAPU004.COB;1525;0,070356691;;
T; raincodeData/Delivery/V2\CAPU005.COB;716;0,047662115;;
T; raincodeData/Delivery/V2\CAPVA01.COB;741;0,051443541;;
T; raincodeData/Delivery/V2\CAPVA02.COB;891;0,059177816;;
T; raincodeData/Delivery/V2\CAPVA03.COB;870;0,061697161;;
T; raincodeData/Delivery/V2\CAPVA04.COB;1072;0,073430216;;
T; raincodeData/Delivery/V2\CAPVA05.COB;541;0,039802754;;
T; raincodeData/Delivery/V2\CAPVA06.COB;611;0,043257093;;
T; raincodeData/Delivery/V2\CAPVA07.COB;628;0,042948449;;
T; raincodeData/Delivery/V2\CVDB001.COB;5221;0,291154003;;
T; raincodeData/Delivery/V2\CVDB002.COB;3200;0,174413741;;
T; raincodeData/Delivery/V2\CVDB003.COB;1095;0,062983894;;
T; raincodeData/Delivery/V2\CVDB004.COB;2040;0,107185864;;
