mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V1\ALCU020.COB;2658;0,401831627;;
T; raincodeData/Delivery/V1\ALCU021.COB;14828;7,704333794;;
T; raincodeData/Delivery/V1\ALCU022.COB;2371;0,363613772;;
T; raincodeData/Delivery/V1\ALCU023.COB;1309;0,181438732;;
T; raincodeData/Delivery/V1\ALCU024.COB;2811;0,482693374;;
T; raincodeData/Delivery/V1\ALCU026.COB;5431;1,07302562;;
T; raincodeData/Delivery/V1\ALCU027.COB;1359;0,1544047;;
T; raincodeData/Delivery/V1\ALCU028.COB;2100;0,283847344;;
T; raincodeData/Delivery/V1\ALCU029.COB;6177;0,910731161;;
T; raincodeData/Delivery/V1\ALCU030.COB;16361;9,973702753;;
T; raincodeData/Delivery/V1\ALCU031.COB;1918;0,239045262;;
T; raincodeData/Delivery/V1\ALCU034.COB;1104;0,153988171;;
T; raincodeData/Delivery/V1\ALCU036.COB;1413;0,191985893;;
T; raincodeData/Delivery/V1\ALCU039.COB;435;0,04487865;;
T; raincodeData/Delivery/V1\ALCU042.COB;431;0,043217278;;
T; raincodeData/Delivery/V1\ALCU045.COB;2888;0,47481699;;
T; raincodeData/Delivery/V1\ALCU047.COB;1783;0,247101104;;
T; raincodeData/Delivery/V1\ALCU050.COB;4361;1,020103776;;
T; raincodeData/Delivery/V1\ALCU051.COB;1211;0,16454041;;
T; raincodeData/Delivery/V1\ALCU052.COB;1812;0,249276626;;
T; raincodeData/Delivery/V1\ALCU053.COB;1396;0,202526534;;
T; raincodeData/Delivery/V1\ALCU061.COB;3309;0,566244459;;
T; raincodeData/Delivery/V1\ALCU062.COB;1912;0,302602637;;
T; raincodeData/Delivery/V1\ALCU063.COB;1916;0,316071153;;
T; raincodeData/Delivery/V1\ALCU064.COB;3210;0,493544281;;
T; raincodeData/Delivery/V1\ALCU065.COB;2635;0,446257889;;
T; raincodeData/Delivery/V1\ALCU066.COB;941;0,142006981;;
T; raincodeData/Delivery/V1\ALCU067.COB;627;0,08089962;;
T; raincodeData/Delivery/V1\ALCU068.COB;782;0,111752713;;
T; raincodeData/Delivery/V1\ALCU069.COB;1677;0,213262653;;
T; raincodeData/Delivery/V1\ALCU070.COB;6206;0,931153381;;
T; raincodeData/Delivery/V1\ALCU071.COB;246;0,029149795;;
T; raincodeData/Delivery/V1\ALCU080.COB;1215;0,165899885;;
T; raincodeData/Delivery/V1\ALCU081.COB;1170;0,159550285;;
T; raincodeData/Delivery/V1\ALCU082.COB;613;0,073000193;;
T; raincodeData/Delivery/V1\ALCU100.COB;747;0,087200212;;
T; raincodeData/Delivery/V1\ALCU101.COB;2944;0,39000169;;
T; raincodeData/Delivery/V1\ALCU102.COB;6585;0,930050349;;
T; raincodeData/Delivery/V1\ALCU103.COB;4828;0,748851132;;
T; raincodeData/Delivery/V1\ALCU250.COB;1677;0,254900372;;
T; raincodeData/Delivery/V1\ALCU252.COB;470;0,060649645;;
