mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V1\ALCP421.COB;951;0,108329225;;
T; raincodeData/Delivery/V1\ALCP422.COB;1528;0,197000647;;
T; raincodeData/Delivery/V1\ALCP423.COB;2538;0,289228797;;
T; raincodeData/Delivery/V1\ALCP424.COB;846;0,09389956;;
T; raincodeData/Delivery/V1\ALCP425.COB;1136;0,14589951;;
T; raincodeData/Delivery/V1\ALCP470.COB;2494;0,316699624;;
T; raincodeData/Delivery/V1\ALCP500.COB;5124;0,750752616;;
T; raincodeData/Delivery/V1\ALCP502.COB;6183;0,870117211;;
T; raincodeData/Delivery/V1\ALCP504.COB;6370;0,934219122;;
T; raincodeData/Delivery/V1\ALCP505.COB;601;0,061299467;;
T; raincodeData/Delivery/V1\ALCP519.COB;6619;1,136253667;;
T; raincodeData/Delivery/V1\ALCP520.COB;5343;0,659210658;;
T; raincodeData/Delivery/V1\ALCP540.COB;8943;1,684959793;;
T; raincodeData/Delivery/V1\ALCP542.COB;6527;0,819324088;;
T; raincodeData/Delivery/V1\ALCP543.COB;1232;0,14810555;;
T; raincodeData/Delivery/V1\ALCP544.COB;1349;0,156385779;;
T; raincodeData/Delivery/V1\ALCP545.COB;564;0,058897018;;
T; raincodeData/Delivery/V1\ALCP550.COB;2291;0,265879917;;
T; raincodeData/Delivery/V1\ALCP551.COB;874;0,091299367;;
T; raincodeData/Delivery/V1\ALCP552.COB;743;0,084899521;;
T; raincodeData/Delivery/V1\ALCP558.COB;1435;0,178256083;;
T; raincodeData/Delivery/V1\ALCP559.COB;1262;0,169673276;;
T; raincodeData/Delivery/V1\ALCP570.COB;2328;0,28632369;;
T; raincodeData/Delivery/V1\ALCP571.COB;1796;0,228443003;;
T; raincodeData/Delivery/V1\ALCP575.COB;3913;0,471653676;;
T; raincodeData/Delivery/V1\ALCP577.COB;6937;1,174565196;;
T; raincodeData/Delivery/V1\ALCP579.COB;2180;0,267624855;;
T; raincodeData/Delivery/V1\ALCP610.COB;423;0,050706625;;
T; raincodeData/Delivery/V1\ALCP631.COB;2473;0,346260786;;
T; raincodeData/Delivery/V1\ALCP637.COB;1848;0,253921723;;
T; raincodeData/Delivery/V1\ALCP639.COB;3272;0,444856477;;
T; raincodeData/Delivery/V1\ALCP644.COB;1279;0,171516156;;
T; raincodeData/Delivery/V1\ALCP666.COB;6147;1,349344301;;
