mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V2\ALCP540.COB;4983;0,222702086;;
T; raincodeData/Delivery/V2\ALCP542.COB;1410;0,070886374;;
T; raincodeData/Delivery/V2\ALCP543.COB;435;0,03176409;;
T; raincodeData/Delivery/V2\ALCP544.COB;812;0,048819363;;
T; raincodeData/Delivery/V2\ALCP545.COB;407;0,026258075;;
T; raincodeData/Delivery/V2\ALCP550.COB;780;0,044384837;;
T; raincodeData/Delivery/V2\ALCP551.COB;616;0,034938264;;
T; raincodeData/Delivery/V2\ALCP552.COB;526;0,032388377;;
T; raincodeData/Delivery/V2\ALCP558.COB;1035;0,049303508;;
T; raincodeData/Delivery/V2\ALCP559.COB;846;0,044998991;;
T; raincodeData/Delivery/V2\ALCP570.COB;1068;0,06591996;;
T; raincodeData/Delivery/V2\ALCP571.COB;793;0,04120146;;
T; raincodeData/Delivery/V2\ALCP575.COB;902;0,042650032;;
T; raincodeData/Delivery/V2\ALCP577.COB;3351;0,159749901;;
T; raincodeData/Delivery/V2\ALCP579.COB;408;0,025550306;;
T; raincodeData/Delivery/V2\ALCP610.COB;314;0,022149956;;
T; raincodeData/Delivery/V2\ALCP631.COB;1245;0,063667321;;
T; raincodeData/Delivery/V2\ALCP637.COB;791;0,04466635;;
T; raincodeData/Delivery/V2\ALCP639.COB;1019;0,055467618;;
T; raincodeData/Delivery/V2\ALCP644.COB;475;0,029517221;;
T; raincodeData/Delivery/V2\ALCP666.COB;3804;0,184610331;;
T; raincodeData/Delivery/V2\ALCP667.COB;693;0,042122269;;
T; raincodeData/Delivery/V2\ALCP676.COB;887;0,053252196;;
T; raincodeData/Delivery/V2\ALCP679.COB;870;0,044155276;;
T; raincodeData/Delivery/V2\ALCP680.COB;433;0,028977776;;
T; raincodeData/Delivery/V2\ALCP686.COB;1400;0,065060496;;
T; raincodeData/Delivery/V2\ALCP687.COB;882;0,042151594;;
T; raincodeData/Delivery/V2\ALCP688.COB;1207;0,061351967;;
T; raincodeData/Delivery/V2\ALCP689.COB;746;0,040581298;;
T; raincodeData/Delivery/V2\ALCP690.COB;868;0,044181275;;
T; raincodeData/Delivery/V2\ALCP691.COB;727;0,039150774;;
T; raincodeData/Delivery/V2\ALCP692.COB;1813;0,087435675;;
T; raincodeData/Delivery/V2\ALCP693.COB;2260;0,106413746;;
T; raincodeData/Delivery/V2\ALCP694.COB;1980;0,092351413;;
T; raincodeData/Delivery/V2\ALCP695.COB;1674;0,078375077;;
T; raincodeData/Delivery/V2\ALCP696.COB;1776;0,085672903;;
T; raincodeData/Delivery/V2\ALCP697.COB;1922;0,091161036;;
T; raincodeData/Delivery/V2\ALCP698.COB;182;0,019050097;;
T; raincodeData/Delivery/V2\ALCP700.COB;1483;0,080601943;;
T; raincodeData/Delivery/V2\ALCP701.COB;468;0,03170259;;
T; raincodeData/Delivery/V2\ALCP702.COB;2014;0,092599666;;
T; raincodeData/Delivery/V2\ALCP703.COB;1223;0,05495007;;
T; raincodeData/Delivery/V2\ALCP704.COB;1666;0,068756402;;
T; raincodeData/Delivery/V2\ALCP705.COB;1810;0,074818134;;
T; raincodeData/Delivery/V2\ALCP706.COB;1833;0,091258502;;
T; raincodeData/Delivery/V2\ALCP707.COB;1074;0,051255345;;
